Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
4.575000000000000178e+00,-3.659000000000000000e+06,3.096000000000000000e+06
4.625000000000000000e+00,-8.355000000000000000e+06,1.576000000000000000e+06
4.674999999999999822e+00,-3.818000000000000000e+06,3.097000000000000000e+06
4.724999999999999645e+00,7.205000000000000000e+05,4.086000000000000000e+06
4.775000000000000355e+00,3.719000000000000000e+06,4.630000000000000000e+06
4.825000000000000178e+00,-2.515000000000000000e+06,3.459000000000000000e+06
4.875000000000000000e+00,3.563000000000000000e+06,4.630000000000000000e+06
4.924999999999999822e+00,-1.133000000000000000e+06,3.786000000000000000e+06
4.974999999999999645e+00,-2.748000000000000000e+06,3.460000000000000000e+06
5.025000000000000355e+00,-1.287000000000000000e+06,3.787000000000000000e+06
5.075000000000000178e+00,-9.058000000000000000e+06,1.582000000000000000e+06
5.125000000000000000e+00,-4.521000000000000000e+06,3.100000000000000000e+06
5.174999999999999822e+00,-1.519000000000000000e+06,3.788000000000000000e+06
5.224999999999999645e+00,1.482000000000000000e+06,4.369000000000000000e+06
5.275000000000000355e+00,-1.364000000000000000e+05,4.089000000000000000e+06
5.325000000000000178e+00,-1.752000000000000000e+06,3.789000000000000000e+06
5.375000000000000000e+00,1.248000000000000000e+06,4.369000000000000000e+06
5.424999999999999822e+00,-6.521000000000000000e+06,2.693000000000000000e+06
5.474999999999999645e+00,-1.982000000000000000e+06,3.789000000000000000e+06
5.525000000000000355e+00,-5.136000000000000000e+06,3.102000000000000000e+06
5.575000000000000178e+00,-2.135000000000000000e+06,3.790000000000000000e+06
5.625000000000000000e+00,-6.829000000000000000e+06,2.695000000000000000e+06
5.674999999999999822e+00,3.868000000000000000e+06,4.883000000000000000e+06
5.724999999999999645e+00,-2.364000000000000000e+06,3.791000000000000000e+06
5.775000000000000355e+00,-9.010000000000000000e+05,4.091000000000000000e+06
5.825000000000000178e+00,-7.133000000000000000e+06,2.696000000000000000e+06
5.875000000000000000e+00,4.852000000000000000e+05,4.372000000000000000e+06
5.924999999999999822e+00,4.105000000000000000e+05,4.372000000000000000e+06
5.974999999999999645e+00,-7.360000000000000000e+06,2.697000000000000000e+06
6.025000000000000355e+00,-7.436000000000000000e+06,2.698000000000000000e+06
6.075000000000000178e+00,1.720000000000000000e+06,4.636000000000000000e+06
6.125000000000000000e+00,3.185000000000000000e+06,4.885000000000000000e+06
6.174999999999999822e+00,-1.507000000000000000e+06,4.094000000000000000e+06
6.224999999999999645e+00,-9.276000000000000000e+06,2.218000000000000000e+06
6.275000000000000355e+00,-1.656000000000000000e+06,4.094000000000000000e+06
6.325000000000000178e+00,-7.885000000000000000e+06,2.700000000000000000e+06
6.375000000000000000e+00,-3.344000000000000000e+06,3.794000000000000000e+06
6.424999999999999822e+00,-6.495000000000000000e+06,3.109000000000000000e+06
6.474999999999999645e+00,-1.952000000000000000e+06,4.095000000000000000e+06
6.525000000000000355e+00,-2.025000000000000000e+06,4.095000000000000000e+06
6.575000000000000178e+00,2.520000000000000000e+06,4.887000000000000000e+06
6.625000000000000000e+00,-6.339000000000000000e+05,4.376000000000000000e+06
6.674999999999999822e+00,2.372000000000000000e+06,4.887000000000000000e+06
6.724999999999999645e+00,-8.473000000000000000e+06,2.704000000000000000e+06
6.775000000000000355e+00,-3.931000000000000000e+06,3.797000000000000000e+06
6.825000000000000178e+00,-5.543000000000000000e+06,3.471000000000000000e+06
6.875000000000000000e+00,5.393000000000000000e+05,4.639000000000000000e+06
6.924999999999999822e+00,-7.226000000000000000e+06,3.112000000000000000e+06
6.974999999999999645e+00,-2.685000000000000000e+06,4.098000000000000000e+06
7.025000000000000355e+00,3.398000000000000000e+06,5.125000000000000000e+06
7.075000000000000178e+00,-7.446000000000000000e+06,3.114000000000000000e+06
7.125000000000000000e+00,-9.059000000000000000e+06,2.707000000000000000e+06
7.174999999999999822e+00,1.641000000000000000e+06,4.889000000000000000e+06
7.224999999999999645e+00,-6.126000000000000000e+06,3.474000000000000000e+06
7.275000000000000355e+00,-6.198000000000000000e+06,3.474000000000000000e+06
7.325000000000000178e+00,-6.273000000000000000e+06,3.475000000000000000e+06
7.375000000000000000e+00,-1.096000000000000000e+07,2.230000000000000000e+06
7.424999999999999822e+00,-2.619000000000000000e+05,4.642000000000000000e+06
7.474999999999999645e+00,4.285000000000000000e+06,5.353000000000000000e+06
7.525000000000000355e+00,-9.640000000000000000e+06,2.711000000000000000e+06
7.575000000000000178e+00,1.062000000000000000e+06,4.891000000000000000e+06
7.625000000000000000e+00,-8.244000000000000000e+06,3.118000000000000000e+06
7.674999999999999822e+00,-6.778000000000000000e+06,3.477000000000000000e+06
7.724999999999999645e+00,-6.848000000000000000e+06,3.478000000000000000e+06
7.775000000000000355e+00,-6.921000000000000000e+06,3.478000000000000000e+06
7.825000000000000178e+00,-5.454000000000000000e+06,3.804000000000000000e+06
7.875000000000000000e+00,6.785000000000000000e+06,5.780000000000000000e+06
7.924999999999999822e+00,-4.058000000000000000e+06,4.104000000000000000e+06
