WRF, Yield, Yield unc., Mean energy [MeV], Mean energy unc. [MeV], Sigma [MeV], Sigma unc. [MeV]
090-078:1,59580000.0,247078260.0,8.653653755329945,0.7694696839922344,1.8511795707768415,1.135
090-078:3,8031000.0,99287253.0,-7.585192,38.115874288,16.495847204904102,1064.165
090-078:4,128300000.0,509748730.0,10.450101831055052,0.7192683419712154,2.5750056136013497,1.199
