Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
7.564406950704225,31987984.42481074,6664261.936133043
7.714472852112676,695270.6393299358,5746703.017870245
7.864538753521126,-2002607.7636241845,4830382.458993434
8.014604654929578,-11160482.991357198,4883758.471157154
8.164670556338027,-2066665.9922317117,6758129.403176865
8.314736457746479,-8648093.263351118,5884093.802587115
8.46480235915493,-528392.6845025098,7106912.479971518
8.61486826056338,1046435.3883020384,7996326.546741145
8.76493416197183,-17456484.647950362,6247324.827350916
8.915000063380282,22498250.13261721,10986004.600559494
9.065065964788733,6719306.458544943,9523725.848934289
9.215131866197183,5469667.547228613,10132295.726076413
9.365197767605633,-3591862.5212070583,9731540.698738456
9.515263669014084,24675002.460198414,11267580.371438062
9.665329570422536,23453984.284924183,12631092.545604683
9.815395471830985,-12526492.405741781,8726748.17195905
9.965461373239435,-4866607.081873232,10043120.871938441
10.115527274647887,-16189304.591363171,9174984.559294447
10.265593176056338,-1872407.1513905928,10771831.916307718
10.415659077464788,37290579.063581444,14057420.560097389
10.565724978873238,15026704.017474508,11969118.591813024
10.71579088028169,-17385077.4535163,8599674.850933468
10.865856781690141,39886742.74741673,12314238.08040111
11.01592268309859,6655129.921509895,11482088.055609103
11.165988584507042,9019784.262102433,11724628.463948915
11.316054485915492,-17983253.13107552,8106306.525296166
11.466120387323944,-19699849.467864547,9333185.60552784
11.616186288732393,-9684299.42274017,8704154.611273995
11.766252190140845,-1516.555239978712,11934928.284960186
11.916318091549295,16945510.013642672,13662384.76991523
12.066383992957746,41323835.61413863,15540024.29684611
12.216449894366196,51696893.647325896,16556521.505476639
12.366515795774648,59254080.23095704,16991666.169639144
12.516581697183097,89307218.82917084,17428825.7991702
12.666647598591549,127413708.77376623,20434688.234359484
12.816713499999999,179409034.92208433,22485873.69875349
12.96677940140845,179990993.24555585,22187184.119199485
13.1168453028169,214965632.52068624,24083820.681800116
13.266911204225352,330732159.2074895,27922912.371459857
13.416977105633801,381725600.1640112,29392408.599435546
13.567043007042253,472767014.1903625,32846786.00198846
13.717108908450703,736182041.1864891,40051170.43671593
13.867174809859154,870824302.6897825,43217414.535821535
14.017240711267604,1002844237.124606,46028859.440431885
14.167306612676056,1288217004.150121,51610479.92490193
14.317372514084505,1452820034.505277,54861171.74455545
14.467438415492957,1520836151.8393195,56127454.15264401
14.617504316901407,1506848111.0414517,55716502.2017941
14.767570218309858,1416825435.7408097,54155058.74032047
14.91763611971831,1376630400.386868,53126222.95431024
15.06770202112676,1047481887.2298237,46634353.34397881
15.217767922535211,679249406.435473,38002649.889329664
15.367833823943661,595267728.6816503,35649883.333092265
15.517899725352112,363599601.0006406,28020967.251845136
15.667965626760562,196652186.87658325,21619438.68426832
15.818031528169012,114906958.95416187,17425991.61331535
15.968097429577464,77025024.06328425,15164631.659380741
16.118163330985915,89293109.71989296,15999984.50239107
16.268229232394365,64832651.4558061,14094372.581667079
16.418295133802815,80782939.83091109,15059191.48098061
16.568361035211268,88758084.0184651,15777351.717389012
16.718426936619714,59020961.23262304,13876118.636890827
16.868492838028168,54635647.236236215,13516258.806353731
17.01855873943662,60617005.376901925,13678733.2079404
17.168624640845067,56629433.28312533,13644947.130684227
17.31869054225352,64604577.4706778,14061046.87785669
17.468756443661974,40037140.172832936,12228243.745638134
17.61882234507042,12488720.399271628,9767516.942314308
17.768888246478873,4513576.211717635,8458917.803939095
17.918954147887323,34420366.915043734,11600125.187267438
18.069020049295773,20839758.362142038,10537123.321071995
18.219085950704226,12148037.485955762,9174984.559294447
18.369151852112672,20123181.673509028,10093189.845985359
18.519217753521126,14141823.532843431,9557438.258245114
18.66928365492958,22116967.72039734,10298894.624946276
18.819349556338025,24735667.204248395,10472832.767772712
18.96941545774648,3759927.1274043024,8127065.3468024945
19.11948135915493,9741285.268070517,8395554.231578931
19.269547260563378,15722643.408734126,9266280.186599007
19.41961316197183,11735071.314958125,9222467.741694184
19.569679063380278,6114667.547172404,8311794.966909536
19.71974496478873,15060328.886852572,8916482.266865721
19.869810866197184,11072756.793076413,9073879.714812765
20.01987676760563,5091398.652411456,8172090.984128721
20.169942669014084,1103826.5586341918,7768278.351202225
20.320008570422534,9078970.746188728,8321365.257894174
20.470074471830983,14292894.157516507,8988101.748858666
20.620140373239437,6497872.791116026,7985008.315241336
20.770206274647883,-7458629.537102044,6425009.297230528
20.920272176056336,6497872.791115545,8379489.586673287
21.07033807746479,8491658.838004343,8065261.671559408
21.220403978873236,-9239637.902350234,4967247.569685948
21.37046988028169,9925654.238396302,8233306.004299852
21.52053578169014,-43275.99604416514,6515126.030601849
21.67060168309859,-12005992.277375199,5349889.360119433
21.820667584507042,-43275.99604529577,7018988.528060229
21.970733485915492,1950510.0508441515,7106912.479971518
22.12079938732394,-3960621.690919034,6304905.075230351
22.270865288732395,-668829.7197744654,6984721.495739393
22.42093119014084,1324956.327113852,7325637.706735731
22.570997091549295,-2662615.766663439,6053862.098652908
22.721062992957748,-668829.7197744781,6984721.495739393
22.871128894366194,-14625332.047992686,4417525.74969491
23.021194795774647,-668829.7197749509,6906677.465264939
23.171260697183097,-1950875.7661484268,6247324.827350916
23.321326598591547,626539.3449329262,7149090.372397926
23.4713925,626539.3449330839,6984721.495739393
23.62145840140845,-1367246.7019542847,6552249.556318705
23.7715243028169,-5354818.795732026,4883758.471157154
23.92159020422535,-3361032.748842602,6552249.556318705
24.0716561056338,-5354818.795731867,4967247.569685949
24.221722007042253,1330911.7385625525,6906677.465264939
24.371787908450703,-8190384.711603704,4587492.279647224
