Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
2.0187065289855073,681030123.8966967,493160350.99092233
2.069073586956522,-32466287.37075541,457044375.35778457
2.1194406449275363,4206676.327743514,450467854.4285255
2.1698077028985505,372001511.05874187,458673772.2383683
2.2201747608695652,641899913.2008291,463527598.12004256
2.27054181884058,520284051.3849217,452120953.0276454
2.320908876811594,138064263.05203268,428397479.05655044
2.3712759347826085,1310533402.662809,473085873.7883197
2.421642992753623,465331944.13070744,431866341.1848412
2.472010050724638,970938373.7208302,448808667.0066123
2.522377108695652,1512462171.9180617,466735439.84286195
2.5727441666666664,1160233672.4462676,447143322.9816422
2.623111224637681,1768399002.4425647,468331121.2149977
2.673478282608696,2525277415.771251,494670799.70691293
2.72384534057971,3360477833.387323,523966187.78926736
2.7742123985507243,4040507563.8059015,555750066.7473825
2.824579456521739,5614191467.498537,616828513.2536422
2.8749465144927537,10603604677.500732,759888432.2473856
2.925313572463768,17961259647.692444,928663272.3770854
2.9756806304347823,27740280735.52925,1114181681.742986
3.0260476884057974,41431973423.87697,1330821199.1146793
3.0764147463768117,53041233856.7476,1490533357.0757558
3.126781804347826,62231806244.033676,1605706701.3085635
3.17714886231884,69061961355.74443,1686381382.373075
3.2275159202898553,69942941644.1401,1696965469.8463998
3.2778829782608696,64073880559.29618,1629229724.0044966
3.328250036231884,55988090989.41702,1531025567.5843108
3.378617094202898,44613280979.5182,1380892203.864246
3.4289841521739133,30726440143.476677,1170987088.5022182
3.4793512101449275,19509137078.59312,965682496.0834221
3.529718268115942,10861005891.127428,768673561.469414
3.580085326086956,5591744433.484417,618036797.4933901
3.630452384057971,3609976739.1185374,548997081.2525189
3.6808194420289855,1229325278.4857256,455409148.73660624
3.7311864999999997,-37218450.94206508,393922711.31714857
3.781553557971014,-36361542.738296434,390116605.52337354
3.831920615942029,505387017.0965187,414231642.5823975
3.8822876739130434,-78639637.48056683,380434783.4243659
3.9326547318840577,265759573.89824477,395812039.7166319
3.9830217898550724,-82425028.3400665,374505566.79385024
4.033388847826087,325461211.5600509,392024277.5623297
4.083755905797101,334614522.95384145,390116605.52337354
4.134122963768116,-92020488.69054812,364409217.9043331
4.18449002173913,-66373700.13468237,364409217.9043331
4.234857079710145,-206265126.4845848,351911449.56441164
4.285224137681159,-1005196005.4267777,304151663.1182498
4.3355911956521735,213478177.8333577,368480955.654457
4.385958253623189,-91501132.89671527,351911449.56441164
4.436325311594203,-302193612.1901607,334522229.4392841
4.486692369565217,86254781.94923976,356126108.1708269
4.5370594275362315,-130863131.81440173,338953180.50639844
4.587426485507246,-896810659.835619,291629718.4987532
4.637793543478261,-277025059.3101734,325479413.8133483
4.688160601449275,-298526806.0145128,323179177.1186593
4.738527659420289,-431455353.7200549,311423247.4577941
4.788894717391305,-475163701.1695104,306594687.61018085
4.839261775362319,680711030.2711542,370500044.49825495
4.889628833333333,-74966681.75586356,325479413.8133483
4.939995891304347,393998710.05784446,351911449.56441164
4.990362949275362,45261146.79097214,327763507.89779484
5.040730007246377,277024945.8510412,341147075.12829447
5.091097065217391,-91329512.06972188,316178075.84260577
5.141464123188405,52199576.089586765,323179177.1186593
5.19183118115942,-123846900.1743317,311423247.4577941
5.242198239130435,369666184.60627127,336744992.9578999
5.292565297101449,331038884.7629344,334522229.4392841
5.342932355072463,-156008526.66873798,301688856.082571
5.393299413043478,-48971068.98205362,306594687.61018085
5.443666471014493,337301929.4513459,330031794.5329735
