WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Temperature (keV), Temperature unc. (keV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
O110236 P2,58280000.0,6166024.0,14.75,0.06403124237432849,5.908843537526429,1.188925180132693,576.975,25.904999999999998,nan,nan,nan,inf,nan,inf,nan,nan
O110246 P2,94180000.0,6441912.0,14.495,0.06161168720299746,6.67261904774492,0.9690212936819926,598.17,16.485,nan,nan,nan,inf,nan,inf,nan,nan
O110247 P2,149500000.0,21154250.0,14.597,0.06466065264130885,7.197108843673183,1.0362420044691982,612.3000000000001,18.84,nan,nan,nan,inf,nan,inf,nan,nan
O110249 P2,86290000.0,8723919.0,14.597,0.06403124237432849,6.076190476305095,0.9587081491399874,581.685,16.485,nan,nan,nan,inf,nan,inf,nan,nan
O110250 P2,81520000.0,6961807.999999999,14.613,0.06280127387243033,7.02091836747938,1.369206776594382,607.59,30.615,nan,nan,nan,inf,nan,inf,nan,nan
