WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Sigma (MeV), Sigma unc. (MeV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Hot-spot rho-R (mg/cm^2), Shell rho-R (mg/cm^2)
090-078:3,624500000.0,1024242450.0,11.734091877244593,0.14074411797915598,0.3646472104864955,0.092,108.81151331456826,14.181444459012727,10.968330154837245,75.49387427327338
090-078:4,594400000.0,431415520.0,11.873997453806227,0.09557594896351063,0.3527527629967606,0.097,102.8996430611257,12.456041424570605,10.206642496337121,70.41871795167418
090-315:1,214500000.0,205748400.0,12.038674010626142,0.10980667665887456,0.46113222136026977,0.204,95.98087637082025,11.527116903220103,9.319703372013828,64.48555064887157
090-315:2,486800000.0,276989200.0,12.077499443302173,0.09585873650065313,0.3485600223355245,0.023,94.3523805972099,11.03930652825082,9.11168940185534,63.0902610159842
090-315:3,342000000.0,214160400.0,12.195938817551282,0.11103836311049609,0.38773333996604276,0.299,89.41283622565987,10.519711014911907,8.482606143038138,58.86152367049774
090-315:4,292100000.0,126099570.0,12.244292615726676,0.0946480764284896,0.34803665306121,0.048,87.38026008535168,9.924737540957446,8.224597057156696,57.12314394659033
