Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
1.8076076842105264,19348175554.101208,350482060.7260519
1.857779052631579,20874606618.162113,363825229.0867949
1.9079504210526315,19675450950.770725,354567835.4749067
1.958121789473684,19038021876.369022,349821875.13816315
2.008293157894737,17178379418.088665,334915672.9571393
2.0584645263157895,14646875847.984531,312901563.17614776
2.108635894736842,13636037599.628052,304899996.02349937
2.158807263157895,12693488388.07814,297520623.43213105
2.2089786315789475,13425113824.209461,306238431.6792133
2.25915,13102985452.132904,303203982.122509
2.3093213684210525,10940149138.111631,280667090.340489
2.359492736842105,10368327728.677252,274063742.5218136
2.4096641052631576,11624731196.942938,286808780.8750318
2.4598354736842105,11107572529.499249,280540349.71973854
2.510006842105263,10197883409.184181,269879317.52308786
2.560178210526316,10022546447.174744,267164231.42068747
2.6103495789473685,8912496153.05641,253643601.13677615
2.660520947368421,8682896937.603287,250184823.28914174
2.7106923157894736,6048561925.752856,215679316.75806665
2.760863684210526,4054217700.912684,185158282.6493985
2.8110350526315786,3785411058.677208,179798708.84489882
2.861206421052631,3082098102.813984,166659526.6572608
2.9113777894736845,2157182031.8093653,148131427.86437377
2.961549157894737,1588452444.1649272,135071371.4905694
3.0117205263157896,900994690.1786387,117921502.94853716
3.061891894736842,495280706.09763175,106010325.59628446
3.1120632631578946,-83901745.36040801,86830551.12249075
3.162234631578947,-157063724.91030732,83062594.4353335
3.2124059999999997,-532593060.0894378,66940646.07805562
3.262577368421052,-346948783.1308977,73764999.2761315
3.3127487368421056,-359710219.9553227,72304161.56929526
3.362920105263158,-484028153.65779936,65599014.085884415
3.4130914736842106,-375221377.6854366,69290151.56788802
3.463262842105263,-374185677.10452527,68515935.6304534
3.5134342105263157,-445915494.18445003,64229364.0069137
3.563605578947368,-282566332.78477585,70309179.0803082
3.6137769473684207,-374631441.4025851,65599014.085884415
3.663948315789473,-679205165.432107,48448082.70363458
3.7141196842105266,-144144890.15759596,73523542.00217909
3.764291052631579,-329091369.367167,65054614.51516783
3.8144624210526317,194181017.59853932,84757924.18187575
3.864633789473684,242160380.73875275,86007494.14783299
3.9148051578947367,-85766204.83623114,73038232.79093777
3.9649765263157892,-119339933.52452117,70813193.98438278
4.015147894736842,-408048620.5689294,56888610.10075232
4.065319263157894,-161940687.15286383,67469829.38077196
4.115490631578948,-151392372.28813866,67732870.64883614
4.165662,88006509.80056515,76603144.80584684
4.215833368421053,-91963567.88370204,69033044.36745788
4.266004736842105,-45688536.28717888,70055811.84516641
4.316176105263158,-105061341.3467588,67205758.58517624
4.36634747368421,-179800233.80406496,62829863.53976253
4.416518842105263,-156083239.14375877,63673255.150099285
4.466690210526316,-171300273.9617394,61974995.63082451
4.516861578947369,-60224729.29717052,66940646.07805562
4.567032947368421,462790408.91948396,86420002.48155807
4.617204315789474,-97782984.17807382,64229364.0069137
