WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Temperature (keV), Temperature unc. (keV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
O109965 P2,42330000.0,6336801.0,14.587,0.06931089380465383,6.933333333464125,4.867075975283699,605.235,129.525,nan,nan,nan,inf,nan,inf,nan,nan
O109967 P2,61490000.0,5349629.999999999,14.557,0.06403124237432849,5.496428571532256,1.5808635391636598,565.1999999999999,40.035000000000004,nan,nan,nan,inf,nan,inf,nan,nan
O109969 P2,228900000.0,9774029.999999998,14.565,0.06161168720299746,6.67261904774492,0.9175892395437947,598.17,14.13,nan,nan,nan,inf,nan,inf,nan,nan
O109970 P2,123300000.0,6818490.0,14.593,0.06161168720299746,6.759183673596894,1.0874836932348448,600.525,21.194999999999997,nan,nan,nan,inf,nan,inf,nan,nan
O109971 P2,171200000.0,8354560.0,14.629,0.06161168720299746,6.933333333464125,1.0306858823037641,605.235,18.84,nan,nan,nan,inf,nan,inf,nan,nan
O109974 P2,38030000.0,2316027.0,14.465,0.06220128616033595,5.8256802722187375,1.386826586827629,574.62,32.97,nan,nan,nan,inf,nan,inf,nan,nan
O109975 P2,98280000.0,6722352.0,14.854,0.06140032573203501,7.733843537560859,0.9871050690125753,626.4300000000001,16.485,nan,nan,nan,inf,nan,inf,nan,nan
O109978 P2,49670000.0,3452065.0,14.547,0.06341135544995076,5.908843537526429,1.1259261745846043,576.975,23.55,nan,nan,nan,inf,nan,inf,nan,nan
