WRF, Yield, Yield unc., Mean energy [MeV], Mean energy unc. [MeV], Sigma [MeV], Sigma unc. [MeV]
090-124:1,13080000.0,42575400.0,11.920355214375848,0.9723990529515376,0.307472373516295,5.34
090-124:3,41620000.0,32093182.0,11.792680650374676,0.19938474764452696,0.29961109527647967,0.902
090-124:4,25220000.0,39408772.0,11.708586597601824,0.8004859248587861,0.3013022131229528,10.737
