Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
6.243902720647773,-375323844.1117893,79656374.83153059
6.34401216194332,-459747796.9657535,75100750.41081695
6.444121603238866,-291878292.9637591,90973990.91738516
6.544231044534413,-54608385.72617941,113319684.15994538
6.644340485829959,-220045964.9031902,96468660.58592245
6.7444499271255065,-340821015.8394701,73861193.04316074
6.844559368421052,-169325239.31240362,96420462.40125711
6.9446688097166,-240083038.56296742,84913980.88186671
7.044778251012145,-200828620.07564765,93114848.31611687
7.144887692307693,-137699786.2498155,99095189.12624517
7.244997133603238,-236539923.99231756,86476577.27734779
7.345106574898786,-112393703.9789361,97915442.4425713
7.4452160161943315,-195492771.54445213,75863214.12526724
7.545325457489879,66228733.10276163,111541235.2424623
7.645434898785425,97604303.98419614,113794821.18790086
7.745544340080972,67731085.38909262,111178498.55748206
7.845653781376518,156884141.6215943,118170230.74093491
7.945763222672065,7773720.960198864,93551667.8286338
8.04587266396761,-59214019.82677002,83000042.33208033
8.145982105263158,197774775.71579283,118297461.6653037
8.246091546558706,250938349.98836908,120429118.94009973
8.346200987854251,173439424.11455595,112016045.39906694
8.446310429149797,172735778.14983237,113794821.18790086
8.546419870445344,17262454.13201178,99236249.96509236
8.646529311740892,263502545.9428026,121006719.94659542
8.746638753036438,55254800.98537326,101781182.26543187
8.846748194331983,274393933.69287986,120364769.95397186
8.94685763562753,170519573.51524863,107408633.91147678
9.046967076923078,228822070.0219348,116424907.97459817
9.147076518218624,514768010.88615966,133403903.566369
9.24718595951417,149206577.36974013,105410159.1719539
9.347295400809717,229954259.94882905,114550941.27465218
9.447404842105264,243928055.0701999,114927135.85472344
9.54751428340081,302230551.5768734,119634198.57674761
9.647623724696356,387386886.89952457,124655980.98376024
9.747733165991903,240874712.93887064,103267117.54093009
9.84784260728745,260308878.44110376,109148158.12853381
9.947952048582996,209791816.21196043,109073983.36079021
10.048061489878542,273040610.04931617,114927135.85472344
10.14817093117409,311908941.05376416,117129063.03825292
10.248280372469637,166377572.147867,104593944.33665265
10.348389813765182,287839245.00029075,114927135.85472344
10.44849925506073,423878403.51587784,125804908.32195063
10.548608696356276,394282707.9068352,122758718.10930818
10.648718137651823,419668550.417039,124105807.61356138
10.748827578947369,108721902.38140681,95207578.11450951
10.848937020242916,347961509.6681295,117129063.03825292
10.949046461538462,356693353.7411023,114662911.83091085
11.04915590283401,628771670.7722747,138119099.49183452
11.149265344129555,260404291.37344187,109936241.70660877
11.249374785425102,312651292.1479243,110138144.9836021
11.349484226720648,351519623.15238285,116604993.0133596
11.449593668016195,448690450.66351587,123510572.49104565
11.549703109311741,378643776.58123386,118170230.74093491
11.649812550607288,326362247.5928542,113319684.15994538
11.749921991902834,579006399.1218052,131747943.07722436
11.850031433198382,637308895.6284851,136979851.31394687
11.950140874493927,357605764.01364857,114550941.27465218
12.050250315789475,592164835.2216036,130768390.87926579
12.15035975708502,475559842.208249,122612301.86055212
12.250469198380568,573527979.1619059,131309645.36351724
12.350578639676113,488141686.7233138,124402357.15849012
12.450688080971661,565878348.7322197,127734369.98229872
12.550797522267207,818522500.2611706,147918174.6229908
12.650906963562754,488739156.65519166,122612301.86055212
12.7510164048583,480547608.3243298,122912454.82341236
12.851125846153847,810928421.8621824,146521371.1499146
12.951235287449393,694323428.8488271,138547376.79718837
13.05134472874494,519415939.32878786,122325757.17845355
13.151454170040486,470823819.4907004,121006719.94659542
13.251563611336033,725136653.2997352,131477883.28692135
13.351673052631579,783439149.8064196,144103804.07787073
13.451782493927126,686268322.2952867,136979851.31394687
13.551891935222672,419529651.4808551,116424907.97459817
13.65200137651822,542338673.5748115,125804908.32195063
13.752110817813765,522904508.0725893,121404269.42593999
13.852220259109313,1047626976.6327082,159633172.63924757
13.952329700404858,1455744452.1794617,178164712.9586612
14.052439141700406,2436912485.130437,222574626.28267038
14.152548582995953,4187577428.72128,290228186.659541
14.252658024291499,6733453109.512972,365714758.98912805
14.352767465587045,11844638636.598562,480540106.4246381
14.452876906882592,15284714337.220871,548606561.9361911
14.55298634817814,21824566016.188316,654334158.5860097
14.653095789473685,28082367307.905293,740654493.057356
14.75320523076923,31444477939.79049,783691843.3669066
14.853314672064778,35389613536.74249,831034421.4904606
14.953424113360326,38732290003.12546,870061106.587913
15.053533554655871,38722751705.07669,870199260.6927378
15.153642995951417,37421096094.99516,855489726.6346786
15.253752437246964,36643729474.906105,846462346.0136011
15.353861878542512,36391085323.37715,843759313.4150829
15.453971319838057,33242750512.016457,806251912.5328481
15.554080761133603,27477111939.69931,729700002.1954545
15.65419020242915,23049724079.66938,672612058.407697
15.754299643724698,18152314373.108276,597630610.3652519
15.854409085020244,13624153811.089483,517029603.51324296
15.95451852631579,9542979055.621891,432208324.6517747
16.05462796761134,6356162995.957498,356684212.82477677
16.154737408906882,4168805867.5779705,288000051.4697758
16.25484685020243,2031047662.333051,203123178.76673755
16.354956291497977,1273115207.746207,169827961.7637334
16.45506573279352,651221911.6749569,112053502.69668603
16.555175174089072,320841098.1371034,101781182.26543187
