Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
2.0187065289855073,35487510589.1791,1265302050.3380637
2.069073586956522,34328100505.489502,1246890196.248615
2.1194406449275363,30735576706.257477,1189946557.7220323
2.1698077028985505,32619315240.495743,1219668843.7061481
2.2201747608695652,32871054361.746258,1222113072.2974207
2.27054181884058,25997388904.57448,1106117534.6288404
2.320908876811594,17458906749.14506,941429002.1839724
2.3712759347826085,19501651054.474625,978727666.016491
2.421642992753623,17315456018.04346,930268568.7738198
2.472010050724638,20793438780.236084,995355889.4567327
2.522377108695652,17739551975.164047,929466267.1422261
2.5727441666666664,14582426858.72692,855051731.5704682
2.623111224637681,12866057726.190504,808409495.500844
2.673478282608696,12925559573.937109,802853350.6542817
2.72384534057971,10258838526.672745,728818435.8086662
2.7742123985507243,10350052218.372871,724712383.7784497
2.824579456521739,7928059632.641966,649811762.7220486
2.8749465144927537,5040644085.566141,548997081.2525189
2.925313572463768,5132521431.468948,544905120.4973427
2.9756806304347823,3867026853.4212513,490125489.2403736
3.0260476884057974,2052257816.388458,403280849.9760295
3.0764147463768117,1110305723.9049416,345493072.947873
3.126781804347826,1759292680.91921,372508189.5292988
3.17714886231884,350083216.7908685,281210987.58568066
3.2275159202898553,-1363051.4923934948,244300494.73441952
3.2778829782608696,-155741687.98551115,218509005.2651966
3.328250036231884,-315879098.69299567,189234349.5153279
3.378617094202898,317549739.577144,234960692.13364387
3.4289841521739133,-323273415.5643613,159264437.28648245
3.4793512101449275,416647510.5217966,221896943.8166573
3.529718268115942,-184858623.12790266,149602889.0022041
3.580085326086956,-111952491.07934682,154509199.37334752
3.630452384057971,-204452755.8405412,139272710.21787325
3.6808194420289855,196717977.86931184,185250022.24912748
3.7311864999999997,488017231.96349776,211570434.5971138
3.781553557971014,274691254.8950174,189234349.5153279
3.831920615942029,210768306.96437207,181178095.9446124
3.8822876739130434,423535969.5678524,200713337.66357043
3.9326547318840577,1394644662.4580731,278545420.4357465
3.9830217898550724,363473109.47534174,193136499.2166844
4.033388847826087,-52188366.72298482,144530121.78995335
4.083755905797101,225530630.57597065,177012525.4238471
4.134122963768116,198485477.53787526,172746536.4739365
4.18449002173913,241046110.5020058,177012525.4238471
4.234857079710145,-169764133.35406888,122150247.36720976
4.285224137681159,-129259268.71621181,128112260.24490236
4.3355911956521735,78981048.67448348,154509199.37334752
4.385958253623189,40973205.67421147,149602889.0022041
4.436325311594203,249189510.8781245,172746536.4739365
4.486692369565217,210895841.73333415,168372496.47894996
4.5370594275362315,302244807.29405874,177012525.4238471
4.587426485507246,187374885.38456327,163881753.94889742
4.637793543478261,6354784.285017175,139272710.21787325
4.688160601449275,356626952.27595675,181178095.9446124
4.738527659420289,520369975.57614946,196961355.65857428
4.788894717391305,525514814.06989354,196961355.65857428
4.839261775362319,106087063.24216689,149602889.0022041
4.889628833333333,269107371.9427577,168372496.47894996
4.939995891304347,38177542.952428564,139272710.21787325
4.990362949275362,88485580.42620382,144530121.78995335
5.040730007246377,-181905518.47714743,102198229.20339361
5.091097065217391,328921561.82323855,172746536.4739365
5.141464123188405,-53111311.08737456,122150247.36720976
5.19183118115942,219900808.11132386,159264437.28648245
5.242198239130435,191796344.1028842,154509199.37334752
5.292565297101449,269050943.78955793,163881753.94889742
5.342932355072463,161410107.83471268,149602889.0022041
5.393299413043478,11468572.032503963,128112260.24490236
5.443666471014493,-220295227.02751273,86373268.23696825
