Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
7.53939596713615,1376023938.5544043,65611399.93998525
7.63943990140845,45267608.529503904,20206939.581555896
7.739483835680751,18635886.617056955,17832964.533731442
7.839527769953051,-2298866.875269616,15629079.60641491
7.939571704225353,9515728.56077413,15683253.355009919
8.039615638497652,-17333070.586864118,14220260.923578229
8.139659572769952,-2847717.160163437,15529362.186296329
8.239703507042254,12548122.922395095,16617791.07435013
8.339747441314554,26516410.391234405,17693095.985733114
8.439791375586854,24639091.257297594,17335622.854052596
8.539835309859154,67553959.8128316,20895480.34019462
8.639879244131455,57600062.15729283,19817872.25500595
8.739923178403757,39655987.73529716,18621446.06478748
8.839967112676057,102272357.2640759,22942126.17028683
8.940011046948356,93471102.03150558,22323027.532997146
9.040054981220656,121650465.95692486,24085930.79534237
9.140098915492956,93364974.99550858,22175803.26572823
9.240142849765258,186076026.17581654,27734416.74072714
9.34018678403756,74721302.74881798,20647962.499535196
9.44023071830986,105122771.32756042,21892548.45901574
9.54027465258216,120317662.74662602,23590794.647644155
9.640318586854459,110795648.0760679,22942126.17028683
9.740362521126759,134721080.63872728,24411502.075773824
9.84040645539906,114284635.3580795,22697658.27082926
9.940450389671362,91982880.59501019,21502193.796410304
10.040494323943662,175721894.5643199,26208998.225274824
10.140538258215962,86649902.07016236,21130369.901686482
10.240582192488262,91355258.54283261,21155585.94106609
10.340626126760561,157150198.09014624,25143934.238671243
10.440670061032863,106774008.71793696,21860323.899198376
10.540713995305165,123748741.76415697,23354811.36318805
10.640757929577465,153655532.46748292,25177404.2644766
10.740801863849764,189543681.31147224,27196899.888676297
10.840845798122064,135013190.471523,23913747.369014006
10.940889732394366,162039186.96909708,25530786.71345409
11.040933666666668,153067149.75809842,25011601.232012384
11.140977600938967,199240691.44194204,27570790.43516022
11.241021535211267,203234556.92822725,27463095.27095803
11.341065469483567,155383691.80290782,24929729.977217693
11.441109403755867,152428823.3264803,24714276.82614889
11.541153338028169,142653641.00879675,24085930.79534237
11.64119727230047,181532468.92311835,25851293.690400276
11.74124120657277,235364692.18910354,28522727.86865551
11.84128514084507,197108552.98684448,26910105.583239283
11.94132907511737,219547704.8329153,28365066.523368992
12.04137300938967,267398569.95823395,30521186.698138893
12.141416943661971,249454495.53624004,29690680.99417709
12.241460877934273,292111272.46824896,31690009.586020544
12.341504812206573,287372433.2455773,31604922.983663935
12.441548746478873,251484284.40158755,29906790.703324758
12.541592680751172,275409716.96424735,31032048.489999745
12.641636615023472,341764432.01444095,34082842.44853551
12.741680549295774,316202586.48563784,32187642.61686754
12.841724483568075,373025488.8219541,34326802.4237008
12.941768417840375,396950921.3846149,35901617.8438424
13.041812352112675,477699256.2835915,39510610.71226889
13.141856286384975,413745258.2942165,36225377.74568755
13.241900220657275,530382583.0078022,41437816.4631941
13.341944154929578,530382583.00780225,40931078.82562237
13.441988089201878,670944499.3134292,45844201.26428298
13.542032023474178,761556956.114608,48993470.9516369
13.642075957746478,1495173581.668309,67455513.90543479
13.742119892018778,1866017786.389536,75503425.65645477
13.842163826291078,3660425228.5890207,104277457.98286678
13.942207760563381,4802864633.456026,120323973.87150067
14.04225169483568,8635270494.605553,160128349.52617252
14.14229562910798,10962416106.43618,181343423.2744982
14.24233956338028,13390847511.546152,197428986.87140185
14.34238349765258,17628639754.20727,229825089.97487968
14.44242743192488,18349393410.157394,232942764.02295926
14.542471366197184,21491017556.75428,253748126.07975993
14.642515300469483,20193401667.132187,245757657.42063573
14.742559234741783,23070434932.792027,262888875.57985994
14.842603169014083,22840152644.376427,261568432.78975892
14.942647103286383,22212110039.606606,257726583.07101643
