Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
1.8076076842105264,-1143635414.2161915,152973982.74628004
1.857779052631579,-511147096.1752949,161236482.666138
1.9079504210526315,679050577.7654867,178906402.05241203
1.958121789473684,1626764025.0859382,191112832.33301815
2.008293157894737,1510598926.0337722,186974071.8314783
2.0584645263157895,302512734.96344155,163753390.20845354
2.108635894736842,2880586022.323704,203373556.97413242
2.158807263157895,2959701518.99483,202585114.629277
2.2089786315789475,1844019716.930239,183130412.41362202
2.25915,833279243.5822431,163753390.20845354
2.3093213684210525,234815323.81250298,150276644.67589417
2.359492736842105,364882580.9640487,150749213.90737304
2.4096641052631576,1315337699.7696533,166659526.6572608
2.4598354736842105,1502150458.015509,168252358.58835542
2.510006842105263,1783683179.9282444,171600992.53708342
2.560178210526316,2335194157.38859,179501766.10080534
2.6103495789473685,3472836501.929468,196254152.83094427
2.660520947368421,3997933264.597215,202935911.62729982
2.7106923157894736,6808296666.528776,239805774.70658684
2.760863684210526,11564131004.586645,292335469.7202444
2.8110350526315786,27029526037.72677,421053428.86920923
2.861206421052631,56929593752.81428,595966916.9083816
2.9113777894736845,112401991612.28383,828010063.2807356
2.961549157894737,189706647636.6723,1070635198.2255317
3.0117205263157896,272710774658.25095,1281010927.6506522
3.061891894736842,336165162964.8207,1420964403.3300016
3.1120632631578946,365172404586.8304,1480485759.380067
3.162234631578947,350866347240.15375,1451263130.3566728
3.2124059999999997,310092662683.3355,1364805585.023047
3.262577368421052,259523363708.49533,1249345249.8621235
3.3127487368421056,198175106090.45804,1093054835.3937662
3.362920105263158,137490444953.0291,912442138.9739937
3.4130914736842106,84519047919.89925,718601195.2987607
3.463262842105263,45980119537.847725,535126564.0521897
3.5134342105263157,20521659594.18521,366454973.1710284
3.563605578947368,8127765715.624597,245159078.00429282
3.6137769473684207,2757631588.0455065,167085766.5519962
3.663948315789473,818932798.2357458,126926916.044841
3.7141196842105266,-102156223.04104301,101905131.27980615
3.764291052631579,-403342313.9222856,92001118.14230396
3.8144624210526317,-448982167.44175863,88854845.13998301
3.864633789473684,-457343172.6090236,87848529.05167462
3.9148051578947367,-580804843.6014258,82417855.6220934
3.9649765263157892,241736540.95052645,107178059.13833606
4.015147894736842,-379707371.2258322,87645879.34912533
4.065319263157894,-376673227.5100031,86213995.03126518
4.115490631578948,-559442002.7638098,79339829.02731387
4.165662,-605427593.9017041,75903558.05336845
4.215833368421053,-346339636.853898,85176484.37769416
4.266004736842105,-86249588.67344208,92579141.32469925
4.316176105263158,-641834473.1976904,72057809.3656563
4.36634747368421,-211867530.9785589,86830551.12249075
4.416518842105263,-607140007.7128209,71562560.82096483
4.466690210526316,-147555174.1040888,87442760.00458783
4.516861578947369,2134105.9561327053,92194195.2028199
4.567032947368421,-287026602.9856055,80893483.65420923
4.617204315789474,-859527089.553324,55943027.18132935
