Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
6.268930080971661,230295962.56756297,93738992.73563123
6.41909424291498,128102477.74326284,83000042.33208033
6.569258404858299,219554653.13734627,90888391.3371126
6.71942256680162,180488759.38971075,82792077.29743119
6.86958672874494,114616833.90256052,81725716.1827311
7.019750890688259,21256271.69322414,71726609.6235012
7.169915052631579,-59442656.84552517,60825890.46776129
7.320079214574899,66877473.29084424,75268199.33756234
7.470243376518219,115296695.68788469,77211999.1274135
7.620407538461539,126850750.08819039,78418575.61356986
7.770571700404858,69991273.33523777,73216908.64509971
7.920735862348178,50904617.84363854,69998003.5639258
8.070900024291499,97184175.23587328,73593243.08516371
8.221064186234818,15315284.473355854,65330162.0949363
8.371228348178137,8001491.987337579,64680812.50535206
8.521392510121458,-10719984.42785289,59817099.2883738
8.671556672064778,88537404.9272908,64188936.070260696
8.821720834008097,53850334.550984085,64021267.68792182
8.971884995951417,49254760.62293643,57337913.25127761
9.122049157894738,93446944.82862525,65774086.76312894
9.272213319838057,-5416413.971206863,52017456.686467156
9.422377481781377,67040643.65479815,64012834.40491244
9.572541643724696,159837749.19544405,71970164.17707086
9.722705805668017,-12410660.537178954,53502040.09026325
9.872869967611337,117991313.04584505,67569887.83260831
10.023034129554656,72953559.32449126,63237936.29582326
10.173198291497975,9149139.515757168,56231920.909923725
10.323362453441296,-9217303.173023544,54451976.8326359
10.473526615384616,43244604.79913691,60214559.47004987
10.623690777327935,-52274704.97101886,46456541.2136015
10.773854939271255,167979170.72088245,70737179.32665332
10.924019101214576,-31336787.929618735,49496062.98957205
11.074183263157895,46918572.80325387,58964294.054247625
11.224347425101215,-128653802.21522196,33660962.05255881
11.374511587044536,81042776.61209054,62012403.702081084
11.524675748987855,32170561.792191327,55431995.07605703
11.674839910931174,-1754434.6481878061,51633558.770465046
11.825004072874494,-92447206.99191175,37343484.51136872
11.975168234817813,31217253.666906398,44763018.28154683
12.125332396761134,-33045377.161672432,45388431.97243111
12.275496558704454,125149156.01797988,63237936.29582326
12.425660720647773,64892748.89282373,56824975.923470065
12.575824882591094,129673300.56691428,64084986.30801079
12.725989044534414,17843150.643764716,50890591.13271593
12.876153206477733,32842624.78376022,47019671.36451439
13.026317368421052,84667066.12303102,58302496.5066798
13.176481530364374,116491391.17368531,62012403.702081084
13.326645692307693,194868669.0231754,66569700.2262323
13.476809854251012,363298103.3758045,83388104.34727223
13.626974016194334,486384691.6770285,92184341.11755927
13.777138178137653,642023936.2423056,101878255.42270428
13.927302340080972,1095487797.960926,124420350.41227731
14.077466502024292,1528792128.5949028,147643251.05720544
14.227630663967611,1723744211.4969199,149223898.59452435
14.37779482591093,1879217535.5147326,162503879.8458467
14.527958987854252,2258948438.1234126,177136938.71325064
14.678123149797573,2170125987.425755,171331667.0768249
14.828287311740892,2183082097.760573,174111063.3635839
14.978451473684212,1692566235.2887127,152078339.23296115
15.128615635627531,1126629285.1159453,128645375.50423783
15.27877979757085,984112071.4329506,119859710.93254453
15.42894395951417,737945975.0714134,107553656.66159706
15.57910812145749,340630790.1685714,77778265.79139176
15.72927228340081,251320796.24453428,67978738.91832149
15.879436445344131,5154699.882999748,40596647.71299233
16.02960060728745,-33565028.05142123,35481769.43952742
16.179764769230772,-54390926.289355665,30107279.735024933
16.329928931174088,-2566484.950085198,31990769.967493955
16.48009309311741,23345735.719550744,44881282.736745074
16.630257255060727,-14907183.254571026,30324663.639128394
16.78042141700405,-23139804.600545924,37343484.51136872
16.930585578947372,-10183694.265725745,40596647.71299233
