type,DIM,position,distance,theta,phi,filter ID,bert ID,ernie ID,snout configuration
WRF,TC000-000,1,52.9655336324471,13.1450237838498,165.57334518350694,13425881,13517468,,HGXD4-H-640-25.4
SRF,TC000-000,2,52.9655336324471,13.1450237838498,194.42665481649303,14045392,13517461,13517314,HGXD4-H-640-25.4
WRF,TC000-000,3,52.9655336324471,13.1450237838498,345.57334518350694,13425843,13517465,,HGXD4-H-640-25.4
SRF,TC000-000,4,52.9655336324471,13.1450237838498,14.426654816493068,14046190,13517466,13517462,HGXD4-H-640-25.4
WRF,TC090-078,1,52.9655336324471,77.25572806072758,81.32989869011422,13425858,13517467,,HGXD4-H-640-25.4
WRF,TC090-078,3,52.9655336324471,102.74427193927242,74.67010130988578,13425875,13517463,,HGXD4-H-640-25.4
WRF,TC090-078,4,52.9655336324471,102.74427193927242,81.32989869011422,13425867,13517464,,HGXD4-H-640-25.4
