Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
7.250000000000000000e+00,-6.709000000000000000e+05,6.398000000000000000e+05
7.750000000000000000e+00,-1.064000000000000000e+06,5.723000000000000000e+05
8.250000000000000000e+00,-8.636000000000000000e+05,6.495000000000000000e+05
8.750000000000000000e+00,-9.582000000000000000e+05,6.546000000000000000e+05
9.250000000000000000e+00,-1.617000000000000000e+05,8.362000000000000000e+05
9.750000000000000000e+00,6.354000000000000000e+05,9.849000000000000000e+05
1.025000000000000000e+01,2.916000000000000000e+06,1.297000000000000000e+06
1.075000000000000000e+01,3.715000000000000000e+06,1.397000000000000000e+06
1.125000000000000000e+01,7.184000000000000000e+06,1.737000000000000000e+06
1.175000000000000000e+01,3.239000000000000000e+06,1.371000000000000000e+06
1.225000000000000000e+01,6.413000000000000000e+06,1.690000000000000000e+06
1.275000000000000000e+01,8.697000000000000000e+06,1.889000000000000000e+06
1.325000000000000000e+01,6.831000000000000000e+06,1.746000000000000000e+06
1.375000000000000000e+01,1.208000000000000000e+07,2.154000000000000000e+06
1.425000000000000000e+01,1.200000000000000000e+07,2.156000000000000000e+06
1.475000000000000000e+01,1.547000000000000000e+07,2.390000000000000000e+06
1.525000000000000000e+01,5.894000000000000000e+06,1.705000000000000000e+06
1.575000000000000000e+01,1.064000000000000000e+06,1.229000000000000000e+06
1.625000000000000000e+01,-5.027000000000000000e+05,1.039000000000000000e+06
1.675000000000000000e+01,-1.179000000000000000e+06,9.560000000000000000e+05
1.725000000000000000e+01,-6.691000000000000000e+05,1.049000000000000000e+06
1.775000000000000000e+01,4.347000000000000000e+05,1.209000000000000000e+06
1.825000000000000000e+01,-5.373000000000000000e+05,1.099000000000000000e+06
1.875000000000000000e+01,-1.212000000000000000e+06,1.021000000000000000e+06
1.925000000000000000e+01,-1.757000000000000000e+06,1.328000000000000000e+06
