Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
1.8326933684210527,5246731302.701142,226166366.08831334
1.9330361052631577,937032348.5593215,190804665.298393
2.033378842105263,1018926077.0269026,185430673.86671376
2.1337215789473687,1864879563.794427,186544822.9093022
2.2340643157894737,2039922967.1910763,182637422.6122959
2.3344070526315788,640787123.1275673,166071522.46300626
2.434749789473684,299880064.1955773,157611794.89689496
2.5350925263157897,490077231.5984827,155824396.07072788
2.635435263157895,369656044.83664554,150707149.7425453
2.735778,491318554.0542989,148261888.4556744
2.836120736842105,473811890.7339501,144722423.80025133
2.936463473684211,-41635618.53375374,135856696.63090852
3.036806210526316,2570142.712520227,133703113.25675239
3.137148947368421,-310928543.26042,127108227.3028806
3.237491684210526,-497890421.5236522,121997552.61441544
3.337834421052632,-513800433.82373524,119069799.19004706
3.438177157894737,-263750078.32235688,119494265.78165959
3.538519894736842,-391405376.19598204,115329401.97860664
3.638862631578947,-384734539.15524226,113146414.79469946
3.739205368421053,-420900203.6340632,110158251.87538186
3.839548105263158,1273108.4103816794,113659271.26024535
3.939890842105263,-101434916.72802427,110324172.35617837
4.040233578947369,-69080836.96019448,108743705.1481527
4.140576315789474,116104952.22074321,109630794.97954728
4.240919052631579,-17006399.818687297,105958507.6380543
4.341261789473684,139105342.71386158,106507516.98606183
4.441604526315789,361025760.1795169,108076572.20337196
4.541947263157895,559012178.3056763,109289892.1478303
