WRF, Yield, Yield unc., Mean energy [MeV], Mean energy unc. [MeV], Sigma [MeV], Sigma unc. [MeV]
090-078:1,1559000000.0,1049674700.0,11.969657069570514,0.09822004006109797,0.37634740600566907,0.034
