type,DIM,position,distance,theta,phi,filter ID,bert ID,ernie ID,snout configuration
WRF,TC090-078,1,51.83173660578625,76.97115807939502,81.40667096838155,13425937,13517321,,RGXD4-HAD100-1200-8
WRF,TC090-078,4,51.83173660578625,103.02884192060498,81.40667096838155,13425869,13517320,,RGXD4-HAD100-1200-8
WRF,TC090-124,1,52.9655336324471,77.25572806072758,127.32989869011422,13425889,13517323,,RGXD4-H-640-25.4
WRF,TC090-124,4,52.9655336324471,102.74427193927242,127.32989869011422,13425942,13517319,,RGXD4-H-640-25.4
