Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
6.293957441295547,140122418.44338018,65699470.64521988
6.49417632388664,-51320362.651279286,47803386.532483846
6.694395206477733,38342828.03821028,57165393.88634463
6.894614089068826,-76757615.531725,43849391.1754193
7.094832971659919,-7820980.417336315,51205057.09828429
7.295051854251012,2079676.0014939085,51082073.424506396
7.495270736842105,-46970223.69113456,44356337.394674174
7.695489619433198,29721764.940083977,50013682.95549909
7.895708502024291,-1252295.8377334904,48417587.99068223
8.095927384615385,5404753.030037634,46207175.26219997
8.296146267206478,-36323628.53676017,43915981.02574145
8.496365149797573,620184.5723017827,47267362.3041375
8.696584032388664,-51152821.922821596,40596647.71299233
8.896802914979759,-54878461.07379227,37760743.099064544
9.09702179757085,-10512109.537222868,43915981.02574145
9.297240680161945,-34649895.55439336,40970818.274470784
9.497459562753036,117505677.819471,53785872.533407174
9.697678445344131,-3896691.3237687536,38868331.004453205
9.897897327935222,-10152153.801735787,41751284.942065485
10.098116210526317,-6497998.295094758,38061288.148829676
10.298335093117409,66635610.571339354,48417587.99068223
10.498553975708504,-66482933.02458429,31389008.964005828
10.698772858299595,-3803231.424304374,37180411.74748744
10.89899174089069,-28656836.324676577,34764892.11916802
11.099210623481781,-46103810.65426621,33660962.0525588
11.299429506072876,37346021.46693866,43199734.65094603
11.499648388663967,-29083990.77378224,35985082.08853542
11.699867271255062,81882627.31284758,47904131.39983086
11.900086153846154,94040774.32729775,48794618.97600617
12.100305036437248,48454152.96878518,39148972.41789529
12.30052391902834,99805118.77075693,45302712.477657504
12.500742801619435,53655639.69305648,42336885.55974179
12.700961684210526,17358226.955914583,39878066.192249194
12.90118056680162,77984640.43251503,45132720.46172822
13.101399449392712,-7461910.737213312,34310429.54235017
13.301618331983807,140991377.56030577,47115532.159975186
13.501837214574898,355870935.2544734,65226911.691806145
13.702056097165993,738505720.3892156,85519830.94119382
13.902274979757085,1350681933.7093537,119825218.79625626
14.10249386234818,2297478411.5119786,150841812.2311727
14.302712744939273,3172344531.731838,178726358.0680197
14.502931627530366,3495163975.8531036,187528841.1529731
14.703150510121459,3516659428.5854,188024733.95775127
14.903369392712552,2787878222.2519007,167465845.07405254
15.103588275303645,2092428938.1284719,145795758.4062589
15.303807157894738,1217981093.1700904,111293530.66125537
15.504026040485831,665411398.3810709,86100707.108968
15.704244923076924,230935755.08614108,56708548.21987015
15.904463805668017,46311182.81498967,35359206.82998385
16.10468268825911,-315125.01028093323,27484060.426652193
16.304901570850205,-27667292.004334774,28706164.891298223
