000-000  1  5.9e+10  9.4e+10  15.18  0.09  0  0
000-000  3  4.5e+11  2.8e+11  15.60  0.08  0  0
090-078  1  4.4e+10  2.0e+10  15.09  0.08  0  0
090-078  3  9.1e+10  3.1e+10  15.01  0.07  0  0
