Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
2.0187065289855073,17522127203.814487,1036479218.843619
2.069073586956522,13946950739.604584,963362070.2323438
2.1194406449275363,13402053852.54794,947747388.5475
2.1698077028985505,13215448096.93422,938253853.1657418
2.2201747608695652,11794415116.372211,902590321.2865354
2.27054181884058,12240609279.747292,909178659.2445005
2.320908876811594,9994682303.163712,853304943.7775935
2.3712759347826085,8113705720.313113,805636212.900319
2.421642992753623,7171228555.982517,775437632.6658274
2.472010050724638,5413743651.181881,725741074.6919522
2.522377108695652,6485105391.000867,747016426.6279277
2.5727441666666664,5295950961.253347,710154267.1118889
2.623111224637681,7688330341.88034,769643496.9485939
2.673478282608696,5505847458.908745,714344004.1534417
2.72384534057971,4512132293.087676,687739521.141759
2.7742123985507243,4528584099.377889,687739521.141759
2.824579456521739,5511333998.065997,714344004.1534417
2.8749465144927537,3658117520.353619,661192868.9148172
2.925313572463768,2862343216.591076,635885608.7801418
2.9756806304347823,2826502314.9039946,633534822.1426486
3.0260476884057974,3549257761.6169024,652103874.8223401
3.0764147463768117,2419331270.551364,614404816.2053456
3.126781804347826,2319938314.126606,608303326.2364995
3.17714886231884,2575449163.308999,614404816.2053456
3.2275159202898553,745458788.2846482,550354307.2575809
3.2778829782608696,1463453552.8707316,571631836.2442427
3.328250036231884,2246270523.992494,598411556.0088164
3.378617094202898,1465716733.252547,571631836.2442427
3.4289841521739133,503194724.183445,538016030.3172094
3.4793512101449275,1649749582.8000107,576828596.1884283
3.529718268115942,117146753.15132247,525388079.65122783
3.580085326086956,2117506440.7149396,597163563.918384
3.630452384057971,1373718488.3286252,574236094.9943315
3.6808194420289855,892260475.3927155,561093940.3187921
3.7311864999999997,893420042.5869147,562421975.1713613
3.781553557971014,1324093892.0670266,579409497.6500533
3.831920615942029,1257216527.8756032,579409497.6500533
3.8822876739130434,745993150.9419096,561093940.3187921
3.9326547318840577,592323752.6649783,557090840.871493
3.9830217898550724,1044382726.9386191,563746881.5424546
4.033388847826087,518238738.7765467,538016030.3172094
4.083755905797101,1356055818.3691714,561093940.3187921
4.134122963768116,736856062.5805438,531037576.27154136
4.18449002173913,1028951873.2776066,536627599.5372408
4.234857079710145,363831294.21000373,502154897.9633794
4.285224137681159,53425591.066322945,485537630.18282574
4.3355911956521735,434979818.42639655,490125489.2403736
4.385958253623189,53107734.69024786,471506283.82331336
4.436325311594203,-36903300.60277306,457044375.35778457
4.486692369565217,77689668.03320591,458673772.2383683
4.5370594275362315,582720639.9971687,469921384.26728773
4.587426485507246,1250349039.4153037,496176650.3734973
4.637793543478261,647705823.5900968,466735439.84286195
4.688160601449275,985180784.3549047,479352184.8816445
4.738527659420289,776206529.7158079,466735439.84286195
4.788894717391305,754693838.0139736,463527598.12004256
4.839261775362319,466340619.97791857,448808667.0066123
4.889628833333333,558554490.9371369,448808667.0066123
4.939995891304347,258571766.0883547,435307561.65584326
4.990362949275362,1466691466.2040944,480906004.79095006
5.040730007246377,-155655127.2159772,410613829.6868933
5.091097065217391,1174377489.117148,465134284.3869099
5.141464123188405,1065808057.7308846,458673772.2383683
5.19183118115942,1364596680.1535776,469921384.26728773
5.242198239130435,397042267.0812259,423140869.1942276
5.292565297101449,783315265.5145947,440418980.1930849
5.342932355072463,-363470277.36662763,382390759.21409404
5.393299413043478,-623000187.2525487,366450742.10162926
5.443666471014493,535818808.0476065,423140869.1942276
