Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
7.564406950704225,127337239.58820122,14820659.94719071
7.714472852112676,45638718.81675171,5568341.390933124
7.864538753521126,-416248.3170994467,3782943.0451382105
8.014604654929578,3077367.302424786,4417525.74969491
8.164670556338027,14608573.980065107,4127529.250964904
8.314736457746479,-1794226.9215852153,3782943.0451382105
8.46480235915493,-189236.87346045827,4229458.901969547
8.61486826056338,-492425.4503204592,4229458.901969547
8.76493416197183,2517793.431455331,5180008.098948705
8.915000063380282,-1225321.8038162545,3987572.093776635
9.065065964788733,-647312.5971367724,5180008.098948705
9.215131866197183,-5205499.525601509,4417525.74969491
9.365197767605633,2570945.913985641,5981358.140664952
9.515263669014084,9338676.782612113,6831192.384957614
9.665329570422536,4975761.268436833,7460064.289986488
9.815395471830985,-13389764.235880606,5349889.360119433
9.965461373239435,3740395.371201027,8582412.18745523
10.115527274647887,-12045434.08044763,7418961.694603788
10.265593176056338,-6190140.070647721,8065261.671559408
10.415659077464788,-4719551.2180957,8458917.803939093
10.565724978873238,-5241031.579792323,9057351.687038442
10.71579088028169,-14543277.103089971,8379489.586673287
10.865856781690141,-26671010.75723846,5981358.140664952
11.01592268309859,-746947.5354828635,7210988.413747082
11.165988584507042,-4672365.551488621,8972037.210997427
11.316054485915492,-9358143.682434706,8379489.586673287
11.466120387323944,-20113648.497812897,6247324.827350916
11.616186288732393,-19154109.80683366,6758129.403176866
11.766252190140845,-9554548.716154965,7721900.155499173
11.916318091549295,-6734632.257843197,9953581.602960663
12.066383992957746,16779667.374246456,12371117.080907121
12.216449894366196,20781333.037263174,12563669.02971226
12.366515795774648,48745156.63465039,14636178.783585468
12.516581697183097,52732728.728427015,14629776.831951637
12.666647598591549,67975956.83692147,15745964.993987601
12.816713499999999,140901102.99074006,19652196.563757334
12.96677940140845,188751968.11606058,22061930.509698994
13.1168453028169,307947048.95082027,26405567.996118378
13.266911204225352,422374775.773542,30466910.237325232
13.416977105633801,595834161.8528256,35466797.38051425
13.567043007042253,750872695.4656001,40018024.362069204
13.717108908450703,941046071.1194283,44432327.37719487
13.867174809859154,1100548954.8704934,47923015.097557314
14.017240711267604,1281131511.5629578,51484698.289357215
14.167306612676056,1349996692.352872,52678189.654161714
14.317372514084505,1363953194.68109,52812112.35755222
14.467438415492957,1334501227.971853,52434765.94726373
14.617504316901407,1156832430.734873,48857904.47490541
14.767570218309858,985366830.7024784,45214406.50465328
14.91763611971831,803932300.4356409,41076124.30650618
15.06770202112676,582122415.7231382,35262533.20481789
15.217767922535211,315548169.63744754,26551480.739086863
15.367833823943661,173989360.308377,20179170.8315515
15.517899725352112,92328570.59307067,16492212.627715101
15.667965626760562,34422055.1124504,11839003.377614854
15.818031528169012,28440696.971785005,11411551.456360774
15.968097429577464,24453124.878008816,11480796.700034464
16.118163330985915,6838470.9518853715,9861891.278632604
16.268229232394365,20374840.635494493,10360016.197897408
16.418295133802815,18381054.58860454,9401561.505752971
16.568361035211268,28349984.823046952,11678027.266545448
16.718426936619714,38501946.14716337,12494649.654701833
16.868492838028168,34242337.78235827,11582850.233248759
17.01855873943662,14304477.313475916,10185151.044161731
17.168624640845067,30254765.688582484,11406002.440007214
17.31869054225352,24273407.547916677,11267181.82235595
17.468756443661974,45669516.63653918,12859533.603979897
17.61882234507042,40081458.357048176,12154900.731210206
17.768888246478873,28118742.075717513,10031042.550223937
17.918954147887323,28118742.07571897,11325095.064538421
18.069020049295773,28524241.526168752,10964010.575294985
18.219085950704226,45852333.224689454,12029734.824093921
18.369151852112672,29902044.84958291,11252786.541375684
18.519217753521126,35883402.99024718,11785481.056979856
18.66928365492958,37877189.03713618,11799950.652431674
18.819349556338025,14625888.561536545,8603525.16446909
18.96941545774648,31607371.282279823,11199073.649768936
19.11948135915493,31607371.28228118,11075323.181131577
19.269547260563378,23632227.09472646,9814363.815117974
19.41961316197183,29613585.23539211,11144941.353844272
19.569679063380278,20034038.41044357,10317117.395831484
19.71974496478873,35037496.54820699,11557620.732079495
19.869810866197184,21080994.219989292,10244258.193751112
20.01987676760563,17093422.126212656,8972037.210997429
20.169942669014084,15099636.07932365,9162161.374049265
20.320008570422534,27062352.36065493,10771831.916307718
20.470074471830983,24397719.932230774,10459538.331105283
20.620140373239437,22598243.31472689,9183172.855934706
20.770206274647883,10635527.03339716,9136675.479412489
20.920272176056336,2660382.8458432076,7450871.354528923
21.07033807746479,26585815.40850352,10582837.736671908
21.220403978873236,42765639.994739,11631885.80273674
21.37046988028169,26138967.313212782,10110340.563276066
21.52053578169014,22151395.219437342,9877887.86867354
21.67060168309859,2213534.750552972,7460064.289986488
21.820667584507042,14176251.031882877,7874823.914981089
21.970733485915492,12182464.984995758,9073879.714812765
22.12079938732394,22227152.702087212,9434705.226753473
22.270865288732395,25621176.591496933,10215113.730160901
22.42093119014084,15652246.357055344,8599674.850933468
22.570997091549295,13658460.310166322,8578908.44687751
22.721062992957748,19639818.450831965,8233306.004299853
22.871128894366194,19639818.45083198,9591511.229982626
23.021194795774647,15652246.357054824,8988101.748858666
23.171260697183097,8444899.34525645,7651379.042215379
23.321326598591547,13062067.565219263,8835051.49938982
23.4713925,-2888220.809887098,6758129.403176865
23.62145840140845,19043425.705885418,9346741.437806986
23.7715243028169,27018569.893437486,10317117.395831484
23.92159020422535,11068281.51833215,8530302.342117187
24.0716561056338,25024783.846549343,9986056.670003157
24.221722007042253,25784633.137185294,8327763.848042153
24.371787908450703,22279950.79962649,9274715.582234401
24.521853809859152,8323448.471407239,6872057.310086008
24.671919711267606,12311020.565183878,6939803.206701795
24.821985612676055,20286164.752738174,9205115.952585824
24.972051514084505,348304.28385396797,6984721.495739393
25.122117415492955,22279950.799626146,9716243.533349512
25.272183316901405,24552853.43766932,9036818.104318028
25.422249218309858,9519973.714305313,7996326.546741146
25.572315119718308,13507545.808083326,8530302.342117187
25.722381021126758,7526187.667416997,7768278.351202225
25.87244692253521,1544829.5267523925,4976790.8014803305
26.02251282394366,23476476.042524565,7945769.7076789625
26.17257872535211,9519973.714305313,8190311.945398382
26.32264462676056,19488903.948748276,8988101.748858666
26.47271052816901,9983019.540787911,7887981.524682801
26.622776429577463,6766559.628792296,7616835.39382287
26.772842330985913,-3202370.6056482624,5884093.802587115
26.922908232394363,16735489.863234228,8458917.803939095
27.072974133802816,8760345.675680952,6722466.202242548
27.223040035211266,22716848.00389986,8513668.652564844
