WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Temperature (keV), Temperature unc. (keV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
90-078:3,129200000.0,311953400.0,11.074307605452944,0.2952363674956766,72.953371599376,121.18836518908122,1587.2190294977459,1244.92945508781,160.63652099845078,19.812343687245832,nan,inf,nan,inf,nan,nan
90-078:4,259000000.0,131338900.0,11.027513442559197,0.16341981402946004,28.926824245643406,60.91957446954625,1040.9279195873453,954.1833014758363,162.66924745640978,16.977965192934697,nan,inf,nan,inf,nan,nan
