Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
5.500000000000000000e+00,-3.030000000000000000e+07,4.417000000000000000e+06
5.700000000000000178e+00,-3.464000000000000000e+07,5.997000000000000000e+06
5.900000000000000355e+00,-1.803000000000000000e+07,7.620000000000000000e+06
6.099999999999999645e+00,3.862000000000000000e+07,9.774000000000000000e+06
6.299999999999999822e+00,2.498000000000000000e+07,9.184000000000000000e+06
6.500000000000000000e+00,4.257000000000000000e+07,8.083000000000000000e+06
6.700000000000000178e+00,6.063000000000000000e+07,8.808000000000000000e+06
6.900000000000000355e+00,4.359000000000000000e+07,8.235000000000000000e+06
7.099999999999999645e+00,5.602000000000000000e+07,8.748000000000000000e+06
7.299999999999999822e+00,5.529000000000000000e+07,8.774000000000000000e+06
7.500000000000000000e+00,4.641000000000000000e+07,8.504000000000000000e+06
7.700000000000000178e+00,2.938000000000000000e+07,7.909000000000000000e+06
7.900000000000000355e+00,4.936000000000000000e+07,8.717000000000000000e+06
8.099999999999999645e+00,1.353000000000000000e+07,7.377000000000000000e+06
8.300000000000000711e+00,2.098000000000000000e+07,7.745000000000000000e+06
8.500000000000000000e+00,2.028000000000000000e+07,7.775000000000000000e+06
8.699999999999999289e+00,2.336000000000000000e+07,7.954000000000000000e+06
8.900000000000000355e+00,2.832000000000000000e+07,8.202000000000000000e+06
9.099999999999999645e+00,2.828000000000000000e+07,8.254000000000000000e+06
9.300000000000000711e+00,3.450000000000000000e+07,8.539000000000000000e+06
9.500000000000000000e+00,1.816000000000000000e+07,7.972000000000000000e+06
9.699999999999999289e+00,2.063000000000000000e+07,8.123000000000000000e+06
9.900000000000000355e+00,2.562000000000000000e+07,8.366000000000000000e+06
1.009999999999999964e+01,3.186000000000000000e+07,8.647000000000000000e+06
1.030000000000000071e+01,3.623000000000000000e+07,8.854000000000000000e+06
1.050000000000000000e+01,5.001000000000000000e+07,9.376000000000000000e+06
1.069999999999999929e+01,6.881000000000000000e+07,1.003000000000000000e+07
1.090000000000000036e+01,7.633000000000000000e+07,1.030000000000000000e+07
1.109999999999999964e+01,9.827000000000000000e+07,1.099000000000000000e+07
1.130000000000000071e+01,6.065000000000000000e+07,9.902000000000000000e+06
1.150000000000000000e+01,4.623000000000000000e+07,9.480000000000000000e+06
1.169999999999999929e+01,4.436000000000000000e+07,9.463000000000000000e+06
1.190000000000000036e+01,2.681000000000000000e+07,8.911000000000000000e+06
1.209999999999999964e+01,2.495000000000000000e+07,8.894000000000000000e+06
1.230000000000000071e+01,2.183000000000000000e+07,8.832000000000000000e+06
1.250000000000000000e+01,1.496000000000000000e+07,8.634000000000000000e+06
1.269999999999999929e+01,1.624000000000000000e+07,8.729000000000000000e+06
1.290000000000000036e+01,1.377000000000000000e+07,8.689000000000000000e+06
1.309999999999999964e+01,1.882000000000000000e+07,8.917000000000000000e+06
1.330000000000000071e+01,2.576000000000000000e+07,9.204000000000000000e+06
1.350000000000000000e+01,1.639000000000000000e+07,8.927000000000000000e+06
1.369999999999999929e+01,1.017000000000000000e+07,8.754000000000000000e+06
1.390000000000000036e+01,4.572000000000000000e+06,8.601000000000000000e+06
1.409999999999999964e+01,1.780000000000000000e+07,9.116000000000000000e+06
1.430000000000000071e+01,7.818000000000000000e+06,8.814000000000000000e+06
1.450000000000000000e+01,2.355000000000000000e+07,9.402000000000000000e+06
1.469999999999999929e+01,4.800000000000000000e+06,8.802000000000000000e+06
1.490000000000000036e+01,1.991000000000000000e+07,9.370000000000000000e+06
1.509999999999999964e+01,1.559000000000000000e+07,9.270000000000000000e+06
1.530000000000000071e+01,1.127000000000000000e+07,9.168000000000000000e+06
1.550000000000000000e+01,2.012000000000000000e+07,9.510000000000000000e+06
1.569999999999999929e+01,3.274000000000000000e+07,9.959000000000000000e+06
1.590000000000000036e+01,2.655000000000000000e+07,9.805000000000000000e+06
1.610000000000000142e+01,1.347000000000000000e+07,9.421000000000000000e+06
1.630000000000000071e+01,1.105000000000000000e+07,9.385000000000000000e+06
1.650000000000000000e+01,2.985000000000000000e+06,9.157000000000000000e+06
1.669999999999999929e+01,1.123000000000000000e+07,9.478000000000000000e+06
1.689999999999999858e+01,6.307000000000000000e+06,9.359000000000000000e+06
1.710000000000000142e+01,1.330000000000000000e+07,9.633000000000000000e+06
1.730000000000000071e+01,-7.921000000000000000e+06,8.962000000000000000e+06
1.750000000000000000e+01,1.162000000000000000e+07,9.664000000000000000e+06
1.769999999999999929e+01,1.172000000000000000e+07,9.710000000000000000e+06
1.789999999999999858e+01,-6.357000000000000000e+06,9.152000000000000000e+06
1.810000000000000142e+01,-1.001000000000000000e+07,9.072000000000000000e+06
1.830000000000000071e+01,-2.379000000000000000e+06,9.376000000000000000e+06
1.850000000000000000e+01,1.028000000000000000e+07,9.832000000000000000e+06
1.869999999999999929e+01,1.917000000000000000e+07,1.015000000000000000e+07
1.889999999999999858e+01,-7.052000000000000000e+06,9.351000000000000000e+06
1.910000000000000142e+01,-1.383000000000000000e+07,9.166000000000000000e+06
1.930000000000000071e+01,-5.988000000000000000e+06,1.167000000000000000e+07
1.950000000000000000e+01,-2.166000000000000000e+07,1.391000000000000000e+07
