WRF, Yield, Yield unc., Mean energy [MeV], Mean energy unc. [MeV], Sigma [MeV], Sigma unc. [MeV]
090-078:1,944700000.0,299186490.0,11.485889325265472,0.08335083026503565,0.34127464094173643,0.049
090-078:3,1018000000.0,110147600.0,11.578313769059019,0.07604810582870769,0.38211419562223536,0.052
090-078:4,1587000000.0,436583700.0,11.53775128791224,0.07897734206711249,0.3508561794254099,0.025
