Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
5.349999999999999645e+00,8.488000000000000000e+07,2.593000000000000000e+07
5.450000000000000178e+00,6.996000000000000000e+07,1.989000000000000000e+07
5.549999999999999822e+00,6.254000000000000000e+07,1.627000000000000000e+07
5.650000000000000355e+00,9.797000000000000000e+07,2.012000000000000000e+07
5.750000000000000000e+00,9.511000000000000000e+07,1.735000000000000000e+07
5.849999999999999645e+00,1.494000000000000000e+08,2.157000000000000000e+07
5.950000000000000178e+00,1.209000000000000000e+08,1.720000000000000000e+07
6.049999999999999822e+00,1.398000000000000000e+08,1.845000000000000000e+07
6.150000000000000355e+00,1.255000000000000000e+08,1.752000000000000000e+07
6.250000000000000000e+00,1.231000000000000000e+08,1.736000000000000000e+07
6.349999999999999645e+00,1.325000000000000000e+08,1.799000000000000000e+07
6.450000000000000178e+00,1.348000000000000000e+08,1.814000000000000000e+07
6.549999999999999822e+00,1.442000000000000000e+08,1.875000000000000000e+07
6.650000000000000355e+00,1.536000000000000000e+08,1.934000000000000000e+07
6.750000000000000000e+00,1.913000000000000000e+08,2.152000000000000000e+07
6.849999999999999645e+00,1.252000000000000000e+08,1.752000000000000000e+07
6.950000000000000178e+00,1.723000000000000000e+08,2.046000000000000000e+07
7.049999999999999822e+00,1.676000000000000000e+08,2.018000000000000000e+07
7.150000000000000355e+00,1.510000000000000000e+08,1.919000000000000000e+07
7.250000000000000000e+00,1.439000000000000000e+08,1.875000000000000000e+07
7.349999999999999645e+00,1.556000000000000000e+08,1.948000000000000000e+07
7.450000000000000178e+00,1.744000000000000000e+08,2.059000000000000000e+07
7.549999999999999822e+00,1.838000000000000000e+08,2.113000000000000000e+07
7.650000000000000355e+00,2.003000000000000000e+08,2.203000000000000000e+07
7.750000000000000000e+00,1.625000000000000000e+08,1.991000000000000000e+07
7.849999999999999645e+00,1.223000000000000000e+08,1.736000000000000000e+07
7.950000000000000178e+00,1.671000000000000000e+08,2.018000000000000000e+07
8.050000000000000711e+00,1.482000000000000000e+08,1.905000000000000000e+07
8.150000000000000355e+00,1.009000000000000000e+08,1.585000000000000000e+07
8.250000000000000000e+00,1.363000000000000000e+08,1.830000000000000000e+07
8.349999999999999645e+00,1.764000000000000000e+08,2.073000000000000000e+07
8.449999999999999289e+00,8.893000000000000000e+07,1.495000000000000000e+07
8.550000000000000711e+00,9.124000000000000000e+07,1.513000000000000000e+07
8.650000000000000355e+00,1.054000000000000000e+08,1.620000000000000000e+07
8.750000000000000000e+00,1.100000000000000000e+08,1.654000000000000000e+07
8.849999999999999645e+00,9.582000000000000000e+07,1.550000000000000000e+07
8.949999999999999289e+00,8.632000000000000000e+07,1.476000000000000000e+07
9.050000000000000711e+00,8.155000000000000000e+07,1.438000000000000000e+07
9.150000000000000355e+00,6.497000000000000000e+07,1.295000000000000000e+07
9.250000000000000000e+00,6.492000000000000000e+07,1.295000000000000000e+07
9.349999999999999645e+00,6.251000000000000000e+07,1.273000000000000000e+07
9.449999999999999289e+00,5.538000000000000000e+07,1.206000000000000000e+07
9.550000000000000711e+00,4.588000000000000000e+07,1.109000000000000000e+07
9.650000000000000355e+00,5.292000000000000000e+07,1.182000000000000000e+07
9.750000000000000000e+00,5.287000000000000000e+07,1.182000000000000000e+07
