WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Temperature (keV), Temperature unc. (keV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
00-000:4,15900000.0,67105950.0,13.337,0.6521571896406572,20.12925170105998,145.67203570060715,892.545,2661.1499999999996,50.350844805073955,24.033290458058147,nan,inf,nan,inf,nan,nan
90-078:1,82920000.0,39660636.0,12.64025427102347,0.1347366514306083,20.6558466680178,31.781975130012885,902.113722915362,574.2823560809674,75.04750768678167,8.135915030716598,688019753.1326705,25070755.785257403,7.334939423196907,0.08576907260796363,248.51360574195925,25.46870200768952
90-078:4,68510000.0,39763204.0,12.501048667777303,0.17234644739914629,20.65174912442843,58.52003637031162,902.0396585553253,1057.7225322545821,79.9679359005269,9.249333792258714,677374301.5022951,24316423.505320165,7.222701587584663,0.08360977141714221,251.63156095978778,25.8732024209474
