WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Sigma (MeV), Sigma unc. (MeV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
00-000:2,621700000.0,1093632470.0,5.872,0.7250882704884971,0.607,0.125,1429.485,294.375,369.83745907273567,56.81672359284171,nan,inf,nan,inf,nan,nan
90-078:1,25030000.0,114259447.0,6.589130508418517,0.9456509132978725,0.37184732215862404,0.7082912148230851,875.7004436835596,1668.0258109083654,344.54723301891147,57.24479721219522,nan,inf,nan,inf,nan,nan
90-078:4,88650000.0,133551225.0,6.283485159743916,1.9503917461529525,0.4024551492891568,2.479399724428424,947.7818765759644,5838.986351028938,355.5606010510661,83.5849115585411,nan,inf,nan,inf,nan,nan
