Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
5.325000000000000178e+00,2.597000000000000000e+08,7.728000000000000000e+07
5.375000000000000000e+00,3.451000000000000000e+08,7.219000000000000000e+07
5.424999999999999822e+00,4.335000000000000000e+08,8.071000000000000000e+07
5.474999999999999645e+00,3.865000000000000000e+08,6.398000000000000000e+07
5.525000000000000355e+00,4.072000000000000000e+08,6.564000000000000000e+07
5.575000000000000178e+00,4.959000000000000000e+08,6.200000000000000000e+07
5.625000000000000000e+00,5.264000000000000000e+08,6.385000000000000000e+07
5.674999999999999822e+00,4.906000000000000000e+08,5.371000000000000000e+07
5.724999999999999645e+00,5.021000000000000000e+08,5.433000000000000000e+07
5.775000000000000355e+00,6.098000000000000000e+08,5.271000000000000000e+07
5.825000000000000178e+00,5.152000000000000000e+08,4.850000000000000000e+07
5.875000000000000000e+00,4.836000000000000000e+08,4.702000000000000000e+07
5.924999999999999822e+00,6.187000000000000000e+08,5.309000000000000000e+07
5.974999999999999645e+00,5.781000000000000000e+08,5.135000000000000000e+07
6.025000000000000355e+00,5.105000000000000000e+08,4.829000000000000000e+07
6.075000000000000178e+00,6.501000000000000000e+08,5.441000000000000000e+07
6.125000000000000000e+00,6.095000000000000000e+08,5.271000000000000000e+07
6.174999999999999822e+00,5.914000000000000000e+08,5.193000000000000000e+07
6.224999999999999645e+00,7.355000000000000000e+08,5.785000000000000000e+07
6.275000000000000355e+00,6.544000000000000000e+08,5.460000000000000000e+07
6.325000000000000178e+00,7.534000000000000000e+08,5.854000000000000000e+07
6.375000000000000000e+00,7.939000000000000000e+08,6.008000000000000000e+07
6.424999999999999822e+00,7.353000000000000000e+08,5.785000000000000000e+07
6.474999999999999645e+00,8.388000000000000000e+08,6.175000000000000000e+07
6.525000000000000355e+00,7.532000000000000000e+08,5.854000000000000000e+07
6.575000000000000178e+00,8.522000000000000000e+08,6.224000000000000000e+07
6.625000000000000000e+00,9.107000000000000000e+08,6.432000000000000000e+07
6.674999999999999822e+00,8.161000000000000000e+08,6.092000000000000000e+07
6.724999999999999645e+00,8.161000000000000000e+08,6.092000000000000000e+07
6.775000000000000355e+00,9.196000000000000000e+08,6.463000000000000000e+07
6.825000000000000178e+00,8.971000000000000000e+08,6.384000000000000000e+07
6.875000000000000000e+00,9.330000000000000000e+08,6.510000000000000000e+07
6.924999999999999822e+00,9.690000000000000000e+08,6.634000000000000000e+07
6.974999999999999645e+00,9.374000000000000000e+08,6.526000000000000000e+07
7.025000000000000355e+00,7.753000000000000000e+08,5.940000000000000000e+07
7.075000000000000178e+00,9.058000000000000000e+08,6.416000000000000000e+07
7.125000000000000000e+00,8.968000000000000000e+08,6.384000000000000000e+07
7.174999999999999822e+00,9.733000000000000000e+08,6.649000000000000000e+07
7.224999999999999645e+00,9.462000000000000000e+08,6.557000000000000000e+07
7.275000000000000355e+00,9.552000000000000000e+08,6.588000000000000000e+07
7.325000000000000178e+00,9.506000000000000000e+08,6.572000000000000000e+07
7.375000000000000000e+00,9.956000000000000000e+08,6.725000000000000000e+07
7.424999999999999822e+00,1.167000000000000000e+09,7.275000000000000000e+07
7.474999999999999645e+00,1.036000000000000000e+09,6.859000000000000000e+07
7.525000000000000355e+00,1.108000000000000000e+09,7.092000000000000000e+07
7.575000000000000178e+00,1.009000000000000000e+09,6.770000000000000000e+07
7.625000000000000000e+00,1.063000000000000000e+09,6.947000000000000000e+07
7.674999999999999822e+00,1.203000000000000000e+09,7.386000000000000000e+07
7.724999999999999645e+00,1.090000000000000000e+09,7.034000000000000000e+07
7.775000000000000355e+00,1.103000000000000000e+09,7.077000000000000000e+07
7.825000000000000178e+00,9.817000000000000000e+08,6.679000000000000000e+07
7.875000000000000000e+00,1.022000000000000000e+09,6.815000000000000000e+07
7.924999999999999822e+00,1.171000000000000000e+09,7.289000000000000000e+07
7.974999999999999645e+00,1.148000000000000000e+09,7.219000000000000000e+07
8.025000000000000355e+00,1.072000000000000000e+09,6.976000000000000000e+07
8.074999999999999289e+00,1.117000000000000000e+09,7.120000000000000000e+07
8.125000000000000000e+00,1.067000000000000000e+09,6.962000000000000000e+07
8.175000000000000711e+00,1.130000000000000000e+09,7.163000000000000000e+07
8.224999999999999645e+00,8.283000000000000000e+08,6.142000000000000000e+07
8.275000000000000355e+00,9.003000000000000000e+08,6.400000000000000000e+07
8.324999999999999289e+00,9.813000000000000000e+08,6.679000000000000000e+07
8.375000000000000000e+00,7.921000000000000000e+08,6.008000000000000000e+07
8.425000000000000711e+00,7.921000000000000000e+08,6.008000000000000000e+07
8.474999999999999645e+00,8.236000000000000000e+08,6.125000000000000000e+07
8.525000000000000355e+00,8.145000000000000000e+08,6.092000000000000000e+07
8.574999999999999289e+00,8.505000000000000000e+08,6.224000000000000000e+07
8.625000000000000000e+00,6.883000000000000000e+08,5.607000000000000000e+07
8.675000000000000711e+00,7.874000000000000000e+08,5.991000000000000000e+07
8.724999999999999645e+00,7.558000000000000000e+08,5.872000000000000000e+07
8.775000000000000355e+00,7.963000000000000000e+08,6.025000000000000000e+07
8.824999999999999289e+00,6.612000000000000000e+08,5.497000000000000000e+07
8.875000000000000000e+00,6.611000000000000000e+08,5.497000000000000000e+07
8.925000000000000711e+00,7.061000000000000000e+08,5.679000000000000000e+07
8.974999999999999645e+00,6.250000000000000000e+08,5.348000000000000000e+07
9.025000000000000355e+00,6.205000000000000000e+08,5.329000000000000000e+07
9.074999999999999289e+00,6.654000000000000000e+08,5.516000000000000000e+07
9.125000000000000000e+00,7.510000000000000000e+08,5.854000000000000000e+07
9.175000000000000711e+00,7.869000000000000000e+08,5.991000000000000000e+07
9.224999999999999645e+00,7.194000000000000000e+08,5.732000000000000000e+07
9.275000000000000355e+00,7.598000000000000000e+08,5.889000000000000000e+07
9.324999999999999289e+00,7.913000000000000000e+08,6.008000000000000000e+07
9.375000000000000000e+00,7.057000000000000000e+08,5.679000000000000000e+07
9.425000000000000711e+00,8.588000000000000000e+08,6.256000000000000000e+07
9.474999999999999645e+00,8.948000000000000000e+08,6.385000000000000000e+07
9.525000000000000355e+00,9.172000000000000000e+08,6.464000000000000000e+07
9.574999999999999289e+00,9.352000000000000000e+08,6.526000000000000000e+07
9.625000000000000000e+00,1.079000000000000000e+09,7.006000000000000000e+07
9.675000000000000711e+00,9.802000000000000000e+08,6.680000000000000000e+07
9.724999999999999645e+00,1.120000000000000000e+09,7.135000000000000000e+07
9.775000000000000355e+00,1.111000000000000000e+09,7.106000000000000000e+07
9.824999999999999289e+00,1.183000000000000000e+09,7.331000000000000000e+07
9.875000000000000000e+00,1.057000000000000000e+09,6.933000000000000000e+07
9.925000000000000711e+00,1.129000000000000000e+09,7.163000000000000000e+07
9.974999999999999645e+00,1.097000000000000000e+09,7.063000000000000000e+07
1.002500000000000036e+01,1.124000000000000000e+09,7.149000000000000000e+07
1.007499999999999929e+01,1.137000000000000000e+09,7.191000000000000000e+07
1.012500000000000000e+01,9.618000000000000000e+08,6.619000000000000000e+07
1.017500000000000071e+01,8.942000000000000000e+08,6.385000000000000000e+07
1.022499999999999964e+01,8.221000000000000000e+08,6.125000000000000000e+07
1.027500000000000036e+01,7.905000000000000000e+08,6.008000000000000000e+07
1.032499999999999929e+01,7.139000000000000000e+08,5.714000000000000000e+07
1.037500000000000000e+01,6.013000000000000000e+08,5.252000000000000000e+07
1.042500000000000071e+01,5.833000000000000000e+08,5.174000000000000000e+07
1.047499999999999964e+01,4.211000000000000000e+08,4.413000000000000000e+07
1.052500000000000036e+01,4.976000000000000000e+08,4.788000000000000000e+07
1.057499999999999929e+01,3.895000000000000000e+08,4.249000000000000000e+07
1.062500000000000000e+01,3.940000000000000000e+08,4.273000000000000000e+07
1.067500000000000071e+01,3.354000000000000000e+08,3.952000000000000000e+07
1.072499999999999964e+01,3.714000000000000000e+08,4.152000000000000000e+07
1.077500000000000036e+01,4.704000000000000000e+08,4.659000000000000000e+07
1.082499999999999929e+01,2.587000000000000000e+08,3.489000000000000000e+07
1.087500000000000000e+01,2.857000000000000000e+08,3.659000000000000000e+07
1.092500000000000071e+01,2.496000000000000000e+08,3.430000000000000000e+07
1.097499999999999964e+01,3.396000000000000000e+08,3.978000000000000000e+07
