type,DIM,position,distance,theta,phi,filter ID,bert ID,ernie ID,snout configuration
WRF,TC000-000,1,52.02628184445273,13.38670929068215,165.57334518350694,13425852,13517431,,HGXD2-H-1200-6.35
WRF,TC000-000,2,52.02628184445273,13.38670929068215,194.42665481649306,13425856,13517430,,HGXD2-H-1200-6.35
WRF,TC000-000,3,52.02628184445273,13.38670929068215,345.57334518350694,13425851,13517429,,HGXD2-H-1200-6.35
WRF,TC000-000,4,52.02628184445273,13.38670929068215,14.426654816493068,13425933,13517428,,HGXD2-H-1200-6.35
