Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
5.500000000000000000e+00,1.712000000000000000e+06,1.461000000000000000e+06
5.700000000000000178e+00,-4.688000000000000000e+05,8.018000000000000000e+05
5.900000000000000355e+00,-4.811000000000000000e+05,8.022000000000000000e+05
6.099999999999999645e+00,-4.934000000000000000e+05,8.026000000000000000e+05
6.299999999999999822e+00,2.882000000000000000e+05,8.031000000000000000e+05
6.500000000000000000e+00,2.762000000000000000e+05,8.035000000000000000e+05
6.700000000000000178e+00,1.058000000000000000e+06,1.130000000000000000e+06
6.900000000000000355e+00,-5.413000000000000000e+05,8.045000000000000000e+05
7.099999999999999645e+00,1.034000000000000000e+06,1.130000000000000000e+06
7.299999999999999822e+00,2.288000000000000000e+05,8.054000000000000000e+05
7.500000000000000000e+00,2.170000000000000000e+05,8.059000000000000000e+05
7.700000000000000178e+00,9.990000000000000000e+05,1.131000000000000000e+06
7.900000000000000355e+00,4.162000000000000000e+06,1.950000000000000000e+06
8.099999999999999645e+00,1.821000000000000000e+05,8.074000000000000000e+05
8.300000000000000711e+00,1.705000000000000000e+05,8.079000000000000000e+05
8.500000000000000000e+00,9.527000000000000000e+05,1.133000000000000000e+06
8.699999999999999289e+00,9.413000000000000000e+05,1.133000000000000000e+06
8.900000000000000355e+00,1.724000000000000000e+06,1.384000000000000000e+06
9.099999999999999645e+00,4.887000000000000000e+06,2.106000000000000000e+06
9.300000000000000711e+00,7.257000000000000000e+06,2.515000000000000000e+06
9.500000000000000000e+00,4.071000000000000000e+06,1.951000000000000000e+06
9.699999999999999289e+00,2.472000000000000000e+06,1.596000000000000000e+06
9.900000000000000355e+00,4.842000000000000000e+06,2.107000000000000000e+06
1.009999999999999964e+01,6.418000000000000000e+06,2.388000000000000000e+06
1.030000000000000071e+01,7.995000000000000000e+06,2.638000000000000000e+06
1.050000000000000000e+01,5.603000000000000000e+06,2.252000000000000000e+06
1.069999999999999929e+01,8.766000000000000000e+06,2.756000000000000000e+06
1.090000000000000036e+01,1.034000000000000000e+07,2.976000000000000000e+06
1.109999999999999964e+01,1.033000000000000000e+07,2.976000000000000000e+06
1.130000000000000071e+01,9.527000000000000000e+06,2.868000000000000000e+06
1.150000000000000000e+01,3.167000000000000000e+06,1.785000000000000000e+06
1.169999999999999929e+01,7.125000000000000000e+06,2.518000000000000000e+06
1.190000000000000036e+01,5.527000000000000000e+06,2.254000000000000000e+06
1.209999999999999964e+01,6.310000000000000000e+06,2.390000000000000000e+06
1.230000000000000071e+01,7.886000000000000000e+06,2.640000000000000000e+06
1.250000000000000000e+01,3.907000000000000000e+06,1.955000000000000000e+06
1.269999999999999929e+01,5.484000000000000000e+06,2.255000000000000000e+06
1.290000000000000036e+01,6.267000000000000000e+06,2.390000000000000000e+06
1.309999999999999964e+01,7.050000000000000000e+06,2.519000000000000000e+06
1.330000000000000071e+01,5.452000000000000000e+06,2.255000000000000000e+06
1.350000000000000000e+01,5.442000000000000000e+06,2.256000000000000000e+06
1.369999999999999929e+01,2.256000000000000000e+06,1.603000000000000000e+06
1.390000000000000036e+01,5.421000000000000000e+06,2.256000000000000000e+06
1.409999999999999964e+01,5.410000000000000000e+06,2.256000000000000000e+06
1.430000000000000071e+01,4.606000000000000000e+06,2.112000000000000000e+06
1.450000000000000000e+01,3.802000000000000000e+06,1.958000000000000000e+06
1.469999999999999929e+01,2.204000000000000000e+06,1.605000000000000000e+06
1.490000000000000036e+01,2.194000000000000000e+06,1.605000000000000000e+06
1.509999999999999964e+01,2.184000000000000000e+06,1.605000000000000000e+06
1.530000000000000071e+01,2.174000000000000000e+06,1.606000000000000000e+06
1.550000000000000000e+01,-2.177000000000000000e+05,8.307000000000000000e+05
1.569999999999999929e+01,2.947000000000000000e+06,1.792000000000000000e+06
1.590000000000000036e+01,-2.381000000000000000e+05,8.322000000000000000e+05
1.610000000000000142e+01,-2.482000000000000000e+05,8.329000000000000000e+05
1.630000000000000071e+01,-2.583000000000000000e+05,8.337000000000000000e+05
1.650000000000000000e+01,-1.062000000000000000e+06,8.344000000000000000e+05
1.669999999999999929e+01,5.151000000000000000e+05,1.152000000000000000e+06
1.689999999999999858e+01,-1.082000000000000000e+06,8.360000000000000000e+05
1.710000000000000142e+01,-1.092000000000000000e+06,8.367000000000000000e+05
1.730000000000000071e+01,1.279000000000000000e+06,1.400000000000000000e+06
1.750000000000000000e+01,-1.112000000000000000e+06,8.383000000000000000e+05
1.769999999999999929e+01,1.259000000000000000e+06,1.401000000000000000e+06
1.789999999999999858e+01,4.551000000000000000e+05,1.156000000000000000e+06
1.810000000000000142e+01,-1.142000000000000000e+06,8.406000000000000000e+05
1.830000000000000071e+01,-3.585000000000000000e+05,8.414000000000000000e+05
1.850000000000000000e+01,4.253000000000000000e+05,1.157000000000000000e+06
1.869999999999999929e+01,4.154000000000000000e+05,1.158000000000000000e+06
1.889999999999999858e+01,4.055000000000000000e+05,1.158000000000000000e+06
1.910000000000000142e+01,-3.980000000000000000e+05,8.447000000000000000e+05
1.930000000000000071e+01,-2.154000000000000000e+06,3.550000000000000000e+06
