Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
5.500000000000000000e+00,-1.086000000000000000e+05,1.705000000000000000e+05
5.700000000000000178e+00,2.724000000000000000e+04,1.268000000000000000e+05
5.900000000000000355e+00,-1.301999999999999886e+02,9.677000000000000000e+04
6.099999999999999645e+00,-9.804000000000000000e+04,9.686000000000000000e+04
6.299999999999999822e+00,8.937000000000000000e+04,1.358000000000000000e+05
6.500000000000000000e+00,-8.530000000000000000e+03,9.705000000000000000e+04
6.700000000000000178e+00,8.376000000000000000e+04,1.360000000000000000e+05
6.900000000000000355e+00,3.662000000000000000e+05,2.136000000000000000e+05
7.099999999999999645e+00,7.807000000000000000e+04,1.361000000000000000e+05
7.299999999999999822e+00,-1.992000000000000000e+04,9.746000000000000000e+04
7.500000000000000000e+00,-2.282000000000000000e+04,9.757000000000000000e+04
7.700000000000000178e+00,6.937000000000000000e+04,1.363000000000000000e+05
7.900000000000000355e+00,-2.868000000000000000e+04,9.780000000000000000e+04
8.099999999999999645e+00,1.586000000000000000e+05,1.664000000000000000e+05
8.300000000000000711e+00,-3.464000000000000000e+04,9.804000000000000000e+04
8.500000000000000000e+00,5.746000000000000000e+04,1.367000000000000000e+05
8.699999999999999289e+00,5.443000000000000000e+04,1.368000000000000000e+05
8.900000000000000355e+00,5.138000000000000000e+04,1.369000000000000000e+05
9.099999999999999645e+00,4.832000000000000000e+04,1.370000000000000000e+05
9.300000000000000711e+00,4.523000000000000000e+04,1.371000000000000000e+05
9.500000000000000000e+00,-5.301000000000000000e+04,9.882000000000000000e+04
9.699999999999999289e+00,2.292000000000000000e+05,1.922000000000000000e+05
9.900000000000000355e+00,-5.934000000000000000e+04,9.910000000000000000e+04
1.009999999999999964e+01,2.228000000000000000e+05,1.923000000000000000e+05
1.030000000000000071e+01,-6.579000000000000000e+04,9.940000000000000000e+04
1.050000000000000000e+01,-1.642000000000000000e+05,9.956000000000000000e+04
1.069999999999999929e+01,1.179000000000000000e+05,1.674000000000000000e+05
1.090000000000000036e+01,-7.568000000000000000e+04,9.988000000000000000e+04
1.109999999999999964e+01,1.112000000000000000e+05,1.676000000000000000e+05
1.130000000000000071e+01,3.931000000000000000e+05,2.351000000000000000e+05
1.150000000000000000e+01,7.701000000000000000e+05,3.025000000000000000e+05
1.169999999999999929e+01,6.716000000000000000e+05,2.872000000000000000e+05
1.190000000000000036e+01,1.429000000000000000e+06,3.935000000000000000e+05
1.209999999999999964e+01,1.140000000000000000e+06,3.575000000000000000e+05
1.230000000000000071e+01,1.517000000000000000e+06,4.050000000000000000e+05
1.250000000000000000e+01,1.704000000000000000e+06,4.268000000000000000e+05
1.269999999999999929e+01,1.224000000000000000e+06,3.700000000000000000e+05
1.290000000000000036e+01,2.267000000000000000e+06,4.863000000000000000e+05
1.309999999999999964e+01,1.788000000000000000e+06,4.374000000000000000e+05
1.330000000000000071e+01,1.784000000000000000e+06,4.374000000000000000e+05
1.350000000000000000e+01,1.210000000000000000e+06,3.703000000000000000e+05
1.369999999999999929e+01,1.111000000000000000e+06,3.579000000000000000e+05
1.390000000000000036e+01,1.202000000000000000e+06,3.704000000000000000e+05
1.409999999999999964e+01,1.293000000000000000e+06,3.825000000000000000e+05
1.430000000000000071e+01,9.088000000000000000e+05,3.319000000000000000e+05
1.450000000000000000e+01,9.049000000000000000e+05,3.320000000000000000e+05
1.469999999999999929e+01,9.960000000000000000e+05,3.454000000000000000e+05
1.490000000000000036e+01,9.920000000000000000e+05,3.455000000000000000e+05
1.509999999999999964e+01,1.083000000000000000e+06,3.584000000000000000e+05
1.530000000000000071e+01,7.935000000000000000e+05,3.184000000000000000e+05
1.550000000000000000e+01,9.796000000000000000e+05,3.457000000000000000e+05
1.569999999999999929e+01,7.852000000000000000e+05,3.186000000000000000e+05
1.590000000000000036e+01,6.858000000000000000e+05,3.041000000000000000e+05
1.610000000000000142e+01,6.816000000000000000e+05,3.042000000000000000e+05
1.630000000000000071e+01,1.066000000000000000e+05,1.958000000000000000e+05
1.650000000000000000e+01,3.876000000000000000e+05,2.560000000000000000e+05
1.669999999999999929e+01,2.881000000000000000e+05,2.378000000000000000e+05
1.689999999999999858e+01,4.738000000000000000e+05,2.733000000000000000e+05
1.710000000000000142e+01,-1.013000000000000000e+05,1.432000000000000000e+05
1.730000000000000071e+01,-1.076000000000000000e+04,1.721000000000000000e+05
1.750000000000000000e+01,7.975000000000000000e+04,1.968000000000000000e+05
1.769999999999999929e+01,7.512000000000000000e+04,1.970000000000000000e+05
1.789999999999999858e+01,1.655000000000000000e+05,2.189000000000000000e+05
1.810000000000000142e+01,6.569000000000000000e+04,1.973000000000000000e+05
1.830000000000000071e+01,-3.419000000000000000e+04,1.731000000000000000e+05
1.850000000000000000e+01,-1.341000000000000000e+05,1.449000000000000000e+05
1.869999999999999929e+01,-2.341000000000000000e+05,1.097000000000000000e+05
1.889999999999999858e+01,4.630000000000000000e+04,1.981000000000000000e+05
1.910000000000000142e+01,2.315000000000000000e+05,2.397000000000000000e+05
1.930000000000000071e+01,1.610000000000000000e+05,4.071000000000000000e+05
