Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
5.750000000000000000e+00,-2.373000000000000000e+04,1.886000000000000000e+05
6.250000000000000000e+00,-4.311000000000000000e+04,1.896000000000000000e+05
6.750000000000000000e+00,-6.229000000000000000e+04,1.907000000000000000e+05
7.250000000000000000e+00,3.019000000000000000e+05,2.930000000000000000e+05
7.750000000000000000e+00,1.548000000000000000e+05,2.645000000000000000e+05
8.250000000000000000e+00,7.744000000000000000e+05,3.900000000000000000e+05
8.750000000000000000e+00,3.715000000000000000e+05,3.219000000000000000e+05
9.250000000000000000e+00,6.077000000000000000e+05,3.699000000000000000e+05
9.750000000000000000e+00,1.994000000000000000e+06,5.631000000000000000e+05
1.025000000000000000e+01,2.358000000000000000e+06,6.056000000000000000e+05
1.075000000000000000e+01,2.465000000000000000e+06,6.194000000000000000e+05
1.125000000000000000e+01,1.678000000000000000e+06,5.351000000000000000e+05
1.175000000000000000e+01,1.658000000000000000e+06,5.358000000000000000e+05
1.225000000000000000e+01,1.254000000000000000e+06,4.887000000000000000e+05
1.275000000000000000e+01,1.106000000000000000e+06,4.725000000000000000e+05
1.325000000000000000e+01,1.213000000000000000e+06,4.904000000000000000e+05
1.375000000000000000e+01,1.575000000000000000e+06,5.388000000000000000e+05
1.425000000000000000e+01,4.030000000000000000e+05,3.798000000000000000e+05
1.475000000000000000e+01,6.369000000000000000e+05,4.218000000000000000e+05
1.525000000000000000e+01,4.870000000000000000e+05,4.033000000000000000e+05
1.575000000000000000e+01,-4.652000000000000000e+04,3.138000000000000000e+05
1.625000000000000000e+01,-1.969000000000000000e+05,2.887000000000000000e+05
1.675000000000000000e+01,-9.191000000000000000e+04,3.178000000000000000e+05
1.725000000000000000e+01,1.271000000000000000e+04,3.446000000000000000e+05
1.775000000000000000e+01,-6.499000000000000000e+05,1.963000000000000000e+05
1.825000000000000000e+01,7.322000000000000000e+05,4.689000000000000000e+05
1.875000000000000000e+01,-5.702000000000000000e+05,2.412000000000000000e+05
