Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
7.564406950704225,-31153687.89493254,19019916.25697881
7.714472852112676,-98811681.81538391,16047131.185047997
7.864538753521126,-95556480.38244402,15835186.261234798
8.014604654929578,-76351071.55634274,16776091.81821338
8.164670556338027,-91221410.82783985,14998099.174421119
8.314736457746479,-90893021.88858978,15060226.757619094
8.46480235915493,-32348488.29316419,18149985.153736316
8.61486826056338,-57021390.42370274,16531600.574436218
8.76493416197183,-17963760.747460943,18573881.629342068
8.915000063380282,-12420128.067227438,18530102.962808214
9.065065964788733,8300127.149254994,19253392.89178814
9.215131866197183,21127480.997828584,19627019.81906725
9.365197767605633,3697035.3210971863,18632307.218271326
9.515263669014084,24932803.22058774,19584178.701621164
9.665329570422536,-28213295.653146934,16371728.628728485
9.815395471830985,26497467.171293467,19424585.348082036
9.965461373239435,21261731.069592368,18863372.828519393
10.115527274647887,20411067.14680248,18792428.277673732
10.265593176056338,13554490.806516545,16995834.341411192
10.415659077464788,-3569142.3473448367,17026086.649502713
10.565724978873238,26112073.346773397,18253775.28391957
10.71579088028169,75956724.51898277,20893410.724606104
10.865856781690141,22302444.331918735,17732271.744829305
11.01592268309859,14521032.051941434,17180143.27521502
11.165988584507042,48785410.561302625,18379284.31559593
11.316054485915492,48560286.820717044,19003661.745541696
11.466120387323944,84477713.00042073,20720032.395794813
11.616186288732393,58427642.04900998,18903019.36250127
11.766252190140845,122228795.54943758,22043168.661303077
11.916318091549295,111126484.27186994,20928698.610496473
12.066383992957746,135829163.50750238,22156963.787241008
12.216449894366196,163136374.07809517,23256389.579978652
12.366515795774648,157147364.0654371,23154501.190780636
12.516581697183097,171103866.39365536,23838424.373660143
12.666647598591549,189728334.1743354,24197383.73185032
12.816713499999999,283830123.7555194,27442983.66391288
12.96677940140845,216041398.16131833,25493510.39811923
13.1168453028169,235237348.4491618,26014172.95038893
13.266911204225352,352501994.12800694,30227953.725560118
13.416977105633801,496054589.50396603,33264291.655180506
13.567043007042253,997653872.0962833,46055785.44390783
13.717108908450703,2135699105.5028431,64787012.69261108
13.867174809859154,4556155366.42526,94507516.16845958
14.017240711267604,7491387650.041957,121360577.90690428
14.167306612676056,10199192493.442255,143207219.46501297
14.317372514084505,13018405963.742338,161497113.54773852
14.467438415492957,14040169672.40267,167742808.80470243
14.617504316901407,14267156315.693659,169158475.68419507
14.767570218309858,14865292129.760157,172688643.7765867
14.91763611971831,14097684501.708153,168183763.1478596
15.06770202112676,12603456451.260405,158928443.97570488
15.217767922535211,10016754758.785187,141712629.29771316
15.367833823943661,7795677102.5516,124729481.61380306
15.517899725352112,4874956030.290947,98514679.77867827
15.667965626760562,2582077925.621965,71886732.39052851
15.818031528169012,1214340697.4565783,49439133.12695797
15.968097429577464,472652288.0141251,31803592.216200247
16.118163330985915,114455428.35787141,19638517.023046345
16.268229232394365,-5888810.547342538,11631885.80273674
16.418295133802815,-45764531.48511232,7565886.090276421
16.568361035211268,-37789387.29755732,8755811.768709345
16.718426936619714,-45384141.21230272,7996326.546741146
16.868492838028168,-37818287.04573909,8582412.18745523
17.01855873943662,-41805859.13951401,8190311.945398382
17.168624640845067,-41805859.13951397,8118149.2000185065
17.31869054225352,-49781003.32706899,6425009.297230529
17.468756443661974,-42762778.94755375,7616835.39382287
17.61882234507042,-45932962.90386679,6110004.216057655
17.768888246478873,-33970246.6225385,8667811.427026298
17.918954147887323,-47926748.95075371,6758129.403176865
18.069020049295773,-41102648.48224685,7616835.39382287
18.219085950704226,-32257826.090780873,8379489.586673287
18.369151852112672,-40232970.27833414,7149090.372397925
18.519217753521126,-20295109.80945241,8261020.9862766415
18.66928365492958,-34251612.137669206,7996326.546741145
18.819349556338025,-38831933.49840299,7018988.528060229
18.96941545774648,-32701248.455064032,7768278.351202226
19.11948135915493,-34695034.50194951,7460064.289986488
19.269547260563378,-40676392.64261747,6304905.075230351
19.41961316197183,-32701248.45506278,7831436.125210703
19.569679063380278,-31891999.80978048,7460064.289986488
19.71974496478873,-37691274.27641285,5116447.310216211
19.869810866197184,-27722344.041970175,7996326.546741146
20.01987676760563,-33703702.182635106,6552249.556318706
20.169942669014084,-23734771.948194962,8530302.342117187
20.320008570422534,-35697488.22952203,6984721.495739393
20.470074471830983,-32948046.14782029,6984721.495739393
20.620140373239437,-28556644.207518756,7273865.766791492
20.770206274647883,-28556644.207518414,7616835.39382287
20.920272176056336,-30550430.254408125,7149090.372397925
21.07033807746479,-20581500.019965485,8530302.342117187
21.220403978873236,-34060961.30490669,6758129.403176866
21.37046988028169,-33316814.641321372,6552249.556318705
21.52053578169014,-25341670.453765597,7616835.39382287
21.67060168309859,-27335456.500656426,7325637.706735731
21.820667584507042,577548.1557800183,10491996.247235157
21.970733485915492,-19360312.313100647,8458917.803939093
22.12079938732394,-25184225.018983964,7325637.706735731
22.270865288732395,-18286563.410585478,7602173.521914519
22.42093119014084,-24267921.551250428,7149090.372397925
22.570997091549295,-22274135.5043635,7325637.706735731
22.721062992957748,-8317633.1761438595,9057351.687038442
22.871128894366194,-18286563.410585478,7651379.042215378
23.021194795774647,-12305205.269921573,8744664.963720612
23.171260697183097,-10709505.994648978,8458917.803939095
23.321326598591547,-11394813.560508832,8582412.18745523
23.4713925,-15382385.654285127,8190311.945398382
23.62145840140845,4555474.814600176,9953581.602960661
23.7715243028169,-15382385.654285468,5341417.637686197
23.92159020422535,-21363743.79494795,7018988.528060229
24.0716561056338,-7407241.46673185,8877426.09021471
24.221722007042253,-13803204.327925025,7996326.546741145
24.371787908450703,-4824478.910373475,8004846.875793036
24.521853809859152,-10805837.051040553,8127065.3468024945
24.671919711267606,-16787195.191705503,7616835.39382287
24.821985612676055,-12799623.097926745,6872057.310086008
24.972051514084505,-4824478.9103756035,8755811.768709345
