Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
6.268930080971661,216711608.34683046,86180838.07755253
6.41909424291498,241864830.8172641,89291367.64947481
6.569258404858299,214604560.021495,85917718.55971397
6.71942256680162,186534365.72981906,81602511.51541696
6.86958672874494,326137132.99803346,90884003.87220873
7.019750890688259,231195721.93202686,84370344.90371995
7.169915052631579,6443978.578870778,64891843.4494144
7.320079214574899,221964104.5208237,83822028.27884789
7.470243376518219,-80899191.53094013,54451976.832635894
7.620407538461539,84352852.05548258,69998003.56392579
7.770571700404858,-51460397.14438813,55431995.076057024
7.920735862348178,19096939.497193728,57811863.68979292
8.070900024291499,51281616.743083395,64891843.4494144
8.221064186234818,32837446.724737823,60620049.300553404
8.371228348178137,63525016.55309922,62524609.24680183
8.521392510121458,43698648.44375196,63138531.56636476
8.671556672064778,-26789390.262411326,52811662.26224726
8.821720834008097,54486062.00221964,62327990.49188012
8.971884995951417,35649741.97598021,59929855.46627226
9.122049157894738,-24624991.5951616,48417587.99068223
9.272213319838057,-7618675.646152587,54451976.8326359
9.422377481781377,-14077811.294009631,52753722.95543192
9.572541643724696,659291.5390838683,54451976.8326359
9.722705805668017,60216904.04824426,58856890.87937071
9.872869967611337,-29764201.729331445,47267362.3041375
10.023034129554656,-24020320.60188825,49496062.98957205
10.173198291497975,-10238065.65647961,50480176.43960861
10.323362453441296,60928819.701464415,58964294.054247625
10.473526615384616,-16268325.422597855,46182458.93239612
10.623690777327935,3568210.6856672615,47904131.399830855
10.773854939271255,-87124561.65805711,37343484.51136872
10.924019101214576,-28544755.77485128,45388431.97243111
11.074183263157895,49630904.45810077,56325562.80811272
11.224347425101215,54550853.25080559,55431995.076057024
11.374511587044536,82493298.41221347,55365007.74635773
11.524675748987855,33167460.09450914,53222654.15929113
11.674839910931174,63263448.709240764,55431995.07605703
11.825004072874494,11439007.369969962,48477325.93812898
11.975168234817813,30369864.924844757,50890591.13271593
12.125332396761134,95588756.46920824,58302496.5066798
12.275496558704454,20155177.02848279,49496062.98957205
12.425660720647773,-1928055.192673805,45388431.97243111
12.575824882591094,75808606.8162341,55770617.62123115
12.725989044534414,-23799109.883199662,42578123.3274329
12.876153206477733,3842502.1269294047,33541384.5447841
13.026317368421052,81579164.13583575,56325562.80811272
13.176481530364374,229100059.5394918,69998003.56392579
13.326645692307693,268510572.74590105,72774325.04887217
