WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Sigma (MeV), Sigma unc. (MeV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
90-078:3,189000000.0,364259700.0,11.990394597800863,0.18648843066768972,0.25841540342011093,0.24895057511212215,608.5682750543613,586.2786043890477,120.5532499840275,13.908705502973369,nan,inf,nan,inf,nan,nan
90-078:4,304000000.0,445208000.0,12.16181737498295,0.2688160074326378,0.3165512230601637,0.4899943011325414,745.4781303066856,1153.936579167135,112.98609081132867,15.814516129786332,nan,inf,nan,inf,nan,nan
90-315:1,533300000.0,144737620.0,11.913731691751927,0.08701583498208798,0.3178619727388492,0.1712407608612363,748.5649457999899,403.27199182821147,123.9403861256066,12.165936076863083,nan,inf,nan,inf,nan,nan
90-315:2,101800000.0,270828720.00000006,12.07181682455839,0.6457532215124964,0.4025297662476577,1.1240180039172705,947.9575995132338,2647.062399225172,116.9600359280359,30.47840277958754,nan,inf,nan,inf,nan,nan
90-315:3,238900000.0,127787610.0,11.87683502834532,0.636299153356755,0.46055805868134847,1.3188044117054138,1084.6142281945756,3105.7843895662495,125.57518349354096,30.40341898637452,nan,inf,nan,inf,nan,nan
90-315:4,445400000.0,323716720.00000006,12.023525742112621,0.1607017952585439,0.41279725877369344,0.3938628965225144,972.1375444120481,927.5471213105213,119.10341020898434,13.130753302128758,nan,inf,nan,inf,nan,nan
