Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
6.243902720647773,-189967661.25331333,89634971.14392588
6.34401216194332,-199229993.2170702,88957503.7810032
6.444121603238866,5003645.738770321,107696979.7562368
6.544231044534413,101488271.1199764,112651125.61622542
6.644340485829959,-182467351.06731838,85156246.65486582
6.7444499271255065,-53681806.69640103,97915442.4425713
6.844559368421052,-138066933.8546634,88145089.46907818
6.9446688097166,-15892902.769232638,100913601.15044074
7.044778251012145,-155549933.03057274,84594153.07543623
7.144887692307693,81511404.8868088,108148541.40027505
7.244997133603238,-156956632.45648843,80390550.4882687
7.345106574898786,4534488.690669641,96420462.40125711
7.4452160161943315,-23104768.23799684,94876420.31770822
7.545325457489879,3573002.255434666,97093059.72955868
7.645434898785425,90838744.21527445,104593944.33665265
7.745544340080972,20280060.22439714,97093059.72955868
7.845653781376518,-145517301.14460972,75268199.33756234
7.945763222672065,-62703128.33375543,85156246.65486582
8.04587266396761,62479358.40479623,98801573.10567401
8.145982105263158,124248822.0606013,104593944.33665265
8.246091546558706,135656232.8044967,101561589.38336878
8.346200987854251,155280108.52646628,105494884.75290388
8.446310429149797,-4680679.786514249,88145089.46907818
8.546419870445344,189660975.23574573,108148541.40027505
8.646529311740892,-72019493.64920014,76584944.08737756
8.746638753036438,-125910660.63640216,71970164.17707086
8.846748194331983,14408348.447086215,86497372.41466351
8.94685763562753,-72603606.27936919,75268199.33756234
9.046967076923078,238343041.75626168,109721312.38723822
9.147076518218624,210540886.9712937,106208499.77537413
9.24718595951417,213483630.4831078,105494884.75290388
9.347295400809717,-56191932.8657274,75268199.33756234
9.447404842105264,188168952.6322855,102573265.66880813
9.54751428340081,110432290.62337388,95207578.11450951
9.647623724696356,-19686068.96015478,79990365.2893732
9.747733165991903,-12535192.439735956,78871563.82186902
9.84784260728745,123503966.07585528,86549338.39857301
9.947952048582996,129716637.30905518,94876420.31770822
10.048061489878542,94795384.66165759,90776863.94486222
10.14817093117409,94795384.66165334,90776863.94486222
10.248280372469637,-52744393.67023952,69684811.82040225
10.348389813765182,-10000497.854703417,77126953.28544341
10.44849925506073,203775322.66978943,100357599.11674978
10.548608696356276,55701436.25858988,84594153.07543623
10.648718137651823,60450793.9974954,74605030.4692447
10.748827578947369,60450793.99749025,83648937.3406919
10.848937020242916,104130681.1995464,86497372.41466351
10.949046461538462,149966905.65105742,92406740.33370687
11.04915590283401,-24940583.868981995,71970164.17707086
11.149265344129555,267275535.32051182,104593944.33665265
11.249374785425102,-13560949.721191697,72715988.90719347
11.349484226720648,200214870.80330536,87259186.68863216
11.449593668016195,64175712.28771913,81941636.54894158
11.549703109311741,128614715.13075602,88145089.46907818
11.649812550607288,16814372.746186838,75100750.41081695
11.749921991902834,288892689.77736336,103088917.03276062
11.850031433198382,366629351.7862701,111178498.55748206
11.950140874493927,84540571.53062384,80390550.4882687
12.050250315789475,279958778.2772788,98549205.96782982
12.15035975708502,182787950.76614985,90973990.91738516
12.250469198380568,261160854.92429888,100357599.11674978
12.350578639676113,270564754.49263185,100357599.11674978
12.450688080971661,212262257.98595184,93875938.0135212
12.550797522267207,503774740.5193547,121006719.94659542
12.650906963562754,309909858.4202332,104593944.33665265
12.7510164048583,299447149.3321912,101781182.26543187
12.851125846153847,377183811.34109783,109073983.36079021
12.951235287449393,416052142.3455547,108307466.60195455
13.05134472874494,377183811.3411014,107986478.79808833
13.151454170040486,268327567.54865098,97915442.4425713
13.251563611336033,327961649.9411397,104593944.33665265
13.351673052631579,308527484.4389167,102835937.71392454
13.451782493927126,211356656.92778364,90973990.91738516
13.551891935222672,390525111.89478946,106445308.31858227
13.65200137651822,259436684.6582753,95207578.11450951
13.752110817813765,337173346.6671853,103088917.03276062
