WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Sigma (MeV), Sigma unc. (MeV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Hot-spot rho-R (mg/cm^2), Shell rho-R (mg/cm^2)
090-124:1,75350000.0,96357580.0,11.484946554106427,0.22895191439074658,0.40537997018284866,1.096,96.53673912581584,9.124580046080304,14.56726052834294,60.696534070909614
090-124:3,53620000.0,33914650.0,11.716142949903016,0.18938177544846457,0.41275915179458966,0.635,89.01537881071636,7.798328519247135,13.038834571592032,54.81725761425671
090-124:4,36230000.0,16397698.0,12.047195774273236,0.1642593355111268,0.3418536681976452,2.387,78.22449495838426,6.694452625439237,10.882798626597728,46.381615153184775
