WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Temperature (keV), Temperature unc. (keV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
O110939 TIM6,1397000.0,828001.9,13.235,0.11807201192492656,9.129251700852489,9.587765551975568,661.7550000000001,235.5,62.26118864531995,10.939574663091676,nan,inf,nan,inf,nan,nan
O110940 TIM6,1601000.0,921695.7,13.295,0.13433167906342866,19.74404761942007,20.987811207391587,885.48,386.22,59.80944119130029,11.383217695281928,nan,inf,nan,inf,nan,nan
O110942 TIM6,1285000.0,274219.0,13.318,0.10070253224224304,10.003231292705706,31.57370536404769,682.9499999999999,753.6,58.86876145150366,9.909135931803355,nan,inf,nan,inf,nan,nan
O110943 TIM6,189400.0,634925.62,13.754,0.26122786987609115,27.439285714803326,38.064673751521454,1017.36,609.945,40.774086317091,15.023704913892576,nan,inf,nan,inf,nan,nan
