Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
5.299999999999999822e+00,-6.711000000000000000e+04,1.289000000000000000e+05
5.500000000000000000e+00,-5.283000000000000000e+04,7.207000000000000000e+04
5.700000000000000178e+00,-5.427000000000000000e+04,7.212000000000000000e+04
5.900000000000000355e+00,-5.569000000000000000e+04,7.217000000000000000e+04
6.099999999999999645e+00,-5.711000000000000000e+04,7.222000000000000000e+04
6.299999999999999822e+00,8.385000000000000000e+04,1.014000000000000000e+05
6.500000000000000000e+00,-5.990000000000000000e+04,7.232000000000000000e+04
6.700000000000000178e+00,-6.128000000000000000e+04,7.237000000000000000e+04
6.900000000000000355e+00,-6.266000000000000000e+04,7.243000000000000000e+04
7.099999999999999645e+00,7.834000000000000000e+04,1.016000000000000000e+05
7.299999999999999822e+00,5.792000000000000000e+03,7.254000000000000000e+04
7.500000000000000000e+00,-6.675000000000000000e+04,7.259000000000000000e+04
7.700000000000000178e+00,7.426000000000000000e+04,1.017000000000000000e+05
7.900000000000000355e+00,-6.945000000000000000e+04,7.271000000000000000e+04
8.099999999999999645e+00,-7.080000000000000000e+04,7.277000000000000000e+04
8.300000000000000711e+00,7.023000000000000000e+04,1.018000000000000000e+05
8.500000000000000000e+00,-2.281000000000000000e+03,7.289000000000000000e+04
8.699999999999999289e+00,-7.479000000000000000e+04,7.295000000000000000e+04
8.900000000000000355e+00,-7.610000000000000000e+04,7.301000000000000000e+04
9.099999999999999645e+00,-7.740000000000000000e+04,7.307000000000000000e+04
9.300000000000000711e+00,-7.871000000000000000e+04,7.314000000000000000e+04
9.500000000000000000e+00,-8.001000000000000000e+04,7.320000000000000000e+04
9.699999999999999289e+00,-1.012000000000000000e+04,7.327000000000000000e+04
9.900000000000000355e+00,-1.141000000000000000e+04,7.333000000000000000e+04
1.009999999999999964e+01,-1.269000000000000000e+04,7.340000000000000000e+04
1.030000000000000071e+01,5.721000000000000000e+04,1.023000000000000000e+05
1.050000000000000000e+01,-1.525000000000000000e+04,7.353000000000000000e+04
1.069999999999999929e+01,-1.652000000000000000e+04,7.360000000000000000e+04
1.090000000000000036e+01,-8.898000000000000000e+04,7.367000000000000000e+04
1.109999999999999964e+01,-1.905000000000000000e+04,7.374000000000000000e+04
1.130000000000000071e+01,1.221000000000000000e+05,1.248000000000000000e+05
1.150000000000000000e+01,-2.157000000000000000e+04,7.388000000000000000e+04
1.169999999999999929e+01,-2.282000000000000000e+04,7.395000000000000000e+04
1.190000000000000036e+01,4.712000000000000000e+04,1.027000000000000000e+05
1.209999999999999964e+01,-9.649000000000000000e+04,7.410000000000000000e+04
1.230000000000000071e+01,4.464000000000000000e+04,1.028000000000000000e+05
1.250000000000000000e+01,3.282000000000000000e+05,1.756000000000000000e+05
1.269999999999999929e+01,3.981000000000000000e+05,1.895000000000000000e+05
1.290000000000000036e+01,1.038000000000000000e+06,2.856000000000000000e+05
1.309999999999999964e+01,1.463000000000000000e+06,3.346000000000000000e+05
1.330000000000000071e+01,2.316000000000000000e+06,4.157000000000000000e+05
1.350000000000000000e+01,1.034000000000000000e+06,2.856000000000000000e+05
1.369999999999999929e+01,4.632000000000000000e+05,2.026000000000000000e+05
1.390000000000000036e+01,2.484000000000000000e+05,1.608000000000000000e+05
1.409999999999999964e+01,1.760000000000000000e+05,1.442000000000000000e+05
1.430000000000000071e+01,3.246000000000000000e+04,1.034000000000000000e+05
1.450000000000000000e+01,-3.993000000000000000e+04,7.502000000000000000e+04
1.469999999999999929e+01,1.012000000000000000e+05,1.256000000000000000e+05
1.490000000000000036e+01,-4.232000000000000000e+04,7.519000000000000000e+04
1.509999999999999964e+01,2.767000000000000000e+04,1.036000000000000000e+05
1.530000000000000071e+01,1.688000000000000000e+05,1.445000000000000000e+05
1.550000000000000000e+01,-1.171000000000000000e+05,7.544000000000000000e+04
1.569999999999999929e+01,-1.183000000000000000e+05,7.552000000000000000e+04
1.590000000000000036e+01,-1.194000000000000000e+05,7.560000000000000000e+04
1.610000000000000142e+01,-4.943000000000000000e+04,7.569000000000000000e+04
1.630000000000000071e+01,2.059000000000000000e+04,1.040000000000000000e+05
1.650000000000000000e+01,-5.177000000000000000e+04,7.586000000000000000e+04
1.669999999999999929e+01,-5.294000000000000000e+04,7.595000000000000000e+04
1.689999999999999858e+01,-5.410000000000000000e+04,7.603000000000000000e+04
1.710000000000000142e+01,8.711000000000000000e+04,1.262000000000000000e+05
1.730000000000000071e+01,-5.642000000000000000e+04,7.621000000000000000e+04
1.750000000000000000e+01,-1.288000000000000000e+05,7.630000000000000000e+04
1.769999999999999929e+01,-5.874000000000000000e+04,7.638000000000000000e+04
1.789999999999999858e+01,8.248000000000000000e+04,1.264000000000000000e+05
1.810000000000000142e+01,-1.322000000000000000e+05,7.656000000000000000e+04
1.830000000000000071e+01,8.992000000000000000e+03,1.046000000000000000e+05
1.850000000000000000e+01,1.502000000000000000e+05,1.452000000000000000e+05
1.869999999999999929e+01,1.491000000000000000e+05,1.453000000000000000e+05
1.889999999999999858e+01,-6.563000000000000000e+04,7.693000000000000000e+04
1.910000000000000142e+01,-6.677000000000000000e+04,7.702000000000000000e+04
1.930000000000000071e+01,-1.036000000000000000e+05,2.961000000000000000e+05
