WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Temperature (keV), Temperature unc. (keV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
TIM2,35800000.0,8860500.0,11.894,0.12747548783981963,487.1971088527278,1386.0206149920164,4003.5,5644.9349999999995,99.72532567761765,11.493484112094933,nan,inf,nan,inf,nan,nan
TIM3,34900000.0,10508390.0,11.043,0.11177208953938367,551.6297619151677,1721.9049283997829,4257.84,6594.0,126.65720477027095,12.821682823625174,nan,inf,nan,inf,nan,nan
