Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
2.0187065289855073,22803323344.52138,954023929.9116676
2.069073586956522,20073369233.214638,896785821.7143165
2.1194406449275363,20238066108.002804,900107262.0530121
2.1698077028985505,18316582447.062588,857665242.7032456
2.2201747608695652,14179697642.16804,758906029.209284
2.27054181884058,12785066075.498276,722650608.9497668
2.320908876811594,11139177116.66391,676804968.959615
2.3712759347826085,11793292496.692661,695291397.1800638
2.421642992753623,11827108556.906036,696363551.0893662
2.472010050724638,10554229953.140879,660063589.065947
2.522377108695652,9090253170.134197,615617857.4972559
2.5727441666666664,7405142589.528507,559762754.717819
2.623111224637681,8816403030.119072,605845524.9682176
2.673478282608696,9057925753.569338,613189375.2203617
2.72384534057971,7781934361.542516,571631836.2442427
2.7742123985507243,5736098445.632449,497677944.7283664
2.824579456521739,5044954189.352607,469921384.26728773
2.8749465144927537,3862227211.094489,417818130.65361977
2.925313572463768,3447940110.1309843,397692392.5320016
2.9756806304347823,3521872760.080178,401426675.32714087
3.0260476884057974,2167424550.9256682,330031794.5329735
3.0764147463768117,1199484190.3569407,267617783.55142722
3.126781804347826,411894853.9974828,200713337.66357043
3.17714886231884,246662962.4265405,181178095.9446124
3.2275159202898553,430480234.970791,196961355.65857428
3.2778829782608696,-430799293.4733641,66904445.887856804
3.328250036231884,-265693956.63077518,102198229.20339361
3.378617094202898,-25341068.470810853,139272710.21787325
3.4289841521739133,-208324016.9433398,109254502.6325983
3.4793512101449275,-81063153.23753957,128112260.24490236
3.529718268115942,-35417115.52478507,133808891.77571361
3.580085326086956,-258776935.38527083,94617174.75766395
3.630452384057971,99917313.43339,149602889.0022041
3.6808194420289855,-242117597.02463102,94617174.75766395
3.7311864999999997,75965328.93520805,144530121.78995335
3.781553557971014,-224763299.7991841,94617174.75766395
3.831920615942029,11202471.028165543,133808891.77571361
3.8822876739130434,-170125792.09671983,102198229.20339361
3.9326547318840577,-127743619.15606697,109254502.6325983
3.9830217898550724,-274111182.3778764,77254599.68667376
4.033388847826087,2673087.60057684,128112260.24490236
4.083755905797101,-262647180.01427814,77254599.68667376
4.134122963768116,-254632452.02032205,77254599.68667376
4.18449002173913,-174656025.7497788,94617174.75766395
4.234857079710145,-49023951.61912377,115881899.53001064
4.285224137681159,-163606595.37452275,94617174.75766395
4.3355911956521735,-75900306.86276132,109254502.6325983
4.385958253623189,-268608148.23348296,66904445.887856804
4.436325311594203,-103663876.22450146,102198229.20339361
4.486692369565217,-64805707.3251726,109254502.6325983
4.5370594275362315,-170934448.7725474,86373268.23696825
4.587426485507246,-54352271.00390053,109254502.6325983
4.637793543478261,-200477045.899793,77254599.68667376
4.688160601449275,-275914155.4279753,54627251.31629915
4.738527659420289,116748555.4103733,133808891.77571361
4.788894717391305,-111455067.64829265,94617174.75766395
4.839261775362319,-146295420.22052965,86373268.23696825
4.889628833333333,91357980.07937658,128112260.24490236
4.939995891304347,-101201420.31650375,94617174.75766395
4.990362949275362,-170373068.15919244,77254599.68667376
5.040730007246377,-93118468.47251385,94617174.75766395
5.091097065217391,67391793.02807625,122150247.36720976
5.141464123188405,-122810582.37749073,86373268.23696825
5.19183118115942,-198251462.63140047,66904445.887856804
5.242198239130435,-113715167.38690563,86373268.23696825
5.292565297101449,-113715167.38690563,86373268.23696825
5.342932355072463,-146639734.9089809,77254599.68667376
5.393299413043478,49657541.12275966,115881899.53001064
5.443666471014493,-104851658.25058487,86373268.23696825
