WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Sigma (MeV), Sigma unc. (MeV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
90-078:1,443100000.0,154907760.0,11.31617916618078,0.14370281399661433,0.4714138119622664,0.35142629752302934,1110.1795271711374,827.6089306667341,149.5072104030808,14.988810383997647,652960731.2556268,3498704926.1651044,11.757993132756534,6.619343362545954,130.77202857611152,184.16857657548846
90-078:3,98360000.0,247119664.0,11.070816504544174,0.7509795202249574,0.5439129695593996,4.128030121931943,1280.9150433123862,9721.510937149726,159.85525110393934,34.84974942840215,1219993658.9473608,0.0,19.456350618782935,0.0,nan,0.0
90-078:4,226600000.0,89529660.0,11.474991306603561,0.1341149819002565,0.46352292465301304,0.33959899194982324,1091.5964875578456,799.7556260418337,142.81390521321669,14.197038278669938,243405051.51351574,1120654468.9547176,16.0029954456048,19.608196432270653,nan,nan
