   10.0,  59.76810
   11.0,  62.25250
   12.0,  64.58430
   13.0,  66.78210
   14.0,  68.85480
   15.0,  70.80150
   16.0,  72.65160
   17.0,  74.40470
   18.0,  76.06010
   20.0,  79.12720
   22.5,  82.53260
   25.0,  85.54550
   27.5,  88.21410
   30.0,  90.57710
   32.5,  92.67370
   35.0,  94.54320
   37.5,  96.20500
   40.0,  97.67870
   45.0, 100.13090
   50.0, 102.06800
   55.0, 103.44870
   60.0, 104.43220
   65.0, 105.01790
   70.0, 105.30540
   80.0, 105.08460
   90.0, 103.96790
  100.0, 102.35420
  110.0, 100.24270
  120.0,  97.95300
  130.0,  95.51450
  140.0,  93.02720
  150.0,  90.54070
  160.0,  88.09500
  170.0,  85.71986
  180.0,  83.42524
  200.0,  79.13725
  225.0,  74.30909
  250.0,  70.06241
  275.0,  66.32684
  300.0,  63.01212
  325.0,  60.07806
  350.0,  57.45453
  375.0,  55.10143
  400.0,  52.96869
  450.0,  49.27404
  500.0,  46.17025
  550.0,  43.51710
  600.0,  41.22443
  650.0,  39.21214
  700.0,  37.44015
  800.0,  34.43687
  900.0,  31.98427
 1000.0,  29.95215
 1100.0,  28.51038
 1200.0,  27.08890
 1300.0,  25.65762
 1400.0,  24.38652
 1500.0,  23.24555
 1600.0,  22.22470
 1700.0,  21.28393
 1800.0,  20.43325
 2000.0,  18.93208
 2250.0,  17.36089
 2500.0,  16.04992
 2750.0,  14.93912
 3000.0,  13.98845
 3250.0,  13.15787
 3500.0,  12.43737
 3750.0,  11.79693
 4000.0,  11.22654
 4500.0,  10.24589
 5000.0,   9.43736
 5500.0,   8.75893
 6000.0,   8.17956
 6500.0,   7.67924
 7000.0,   7.24197
 8000.0,   6.51252
 9000.0,   5.92817
10000.0,   5.44788
11000.0,   5.04664
12000.0,   4.70445
13000.0,   4.41028
14000.0,   4.15413
15000.0,   3.92900
16000.0,   3.72889
17000.0,   3.54979
18000.0,   3.38870
20000.0,   3.11154
