Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
2.0187065289855073,-7549045705.18351,590884066.9757228
2.069073586956522,-6025605757.940935,622846494.9155881
2.1194406449275363,-7428242063.85739,558428395.8361126
2.1698077028985505,-7450704714.573465,539400887.2549946
2.2201747608695652,-6182468984.265208,567703048.5459838
2.27054181884058,-5663706034.699908,570325247.4814504
2.320908876811594,-4497861680.38748,593403839.8865856
2.3712759347826085,-4345223612.227564,585812006.9041111
2.421642992753623,-2597098896.763443,629992195.1800325
2.472010050724638,-1663553137.5498955,647511536.8744885
2.522377108695652,-892558623.495088,660063589.065947
2.5727441666666664,-716774406.1065937,655527015.7955897
2.623111224637681,1683698450.0572035,714344004.1534417
2.673478282608696,3024033541.3137355,742006199.5603694
2.72384534057971,4721844260.137098,775437632.6658274
2.7742123985507243,12028362110.066978,936662242.4299954
2.824579456521739,23335498487.374653,1147172277.642282
2.8749465144927537,46830320309.57059,1490032758.1171951
2.925313572463768,89631512033.02255,1967339612.9105966
2.9756806304347823,152607376715.76614,2509882932.2969904
3.0260476884057974,215074382633.85825,2950124464.181144
3.0764147463768117,274109290272.1299,3312276884.531908
3.126781804347826,313594113236.4445,3533289601.6454797
3.17714886231884,321286859883.1385,3573599378.9718494
3.2275159202898553,310310393648.7828,3512324109.200425
3.2778829782608696,268202021209.60168,3270571447.6002483
3.328250036231884,211390614400.96436,2913993935.568075
3.378617094202898,151619691984.8937,2485089669.5091734
3.4289841521739133,88518901566.22894,1931751226.545701
3.4793512101449275,48421959249.87771,1474935785.540077
3.529718268115942,21539493120.65234,1064180358.0826764
3.580085326086956,9899475249.000494,823042529.3427565
3.630452384057971,2668809359.034498,625237469.138733
3.6808194420289855,1565705575.6900394,587084130.0241469
3.7311864999999997,-1372063056.6721306,474660207.1706086
3.781553557971014,-151110449.13629884,516798049.996788
3.831920615942029,267189239.89340925,529630851.744086
3.8822876739130434,-770334948.7345959,482454820.41034716
3.9326547318840577,-1286608189.7389693,458673772.2383683
3.9830217898550724,-1420101871.2710958,447143322.9816422
4.033388847826087,-1505740492.5793486,438721790.91211087
4.083755905797101,-1768122775.5118053,423140869.1942276
4.134122963768116,-1942377652.1747692,408792916.81357443
4.18449002173913,-1664847741.3739707,419599879.165941
4.234857079710145,-1269139779.6293228,430135407.0001615
4.285224137681159,-1170038863.4605043,433590365.36986005
4.3355911956521735,-608026102.0739644,450467854.4285255
4.385958253623189,-137290843.11573538,469921384.26728773
4.436325311594203,-1159276767.971129,417818130.65361977
4.486692369565217,-1039512924.2068219,423140869.1942276
4.5370594275362315,553691498.3938915,483998679.7816368
4.587426485507246,-786489178.3189358,426652471.88879675
4.637793543478261,-915900499.2336993,414231642.5823975
4.688160601449275,-962594938.2642072,410613829.6868933
4.738527659420289,-430254917.83517206,430135407.0001615
4.788894717391305,-1336074888.6348343,384336780.734707
4.839261775362319,-654362523.787989,414231642.5823975
4.889628833333333,62704884.27061391,442109654.27991277
4.939995891304347,265545002.8416368,450467854.4285255
4.990362949275362,53809975.22509472,435307561.65584326
5.040730007246377,-100699224.1481732,428397479.05655044
5.091097065217391,579615041.4641038,453768029.3495933
5.141464123188405,-66340575.47312099,423140869.1942276
5.19183118115942,-1271917412.614183,362356191.8892248
5.242198239130435,588749039.6595392,445471753.30640006
5.292565297101449,1052276637.7795817,465134284.3869099
5.342932355072463,-358299550.13836205,397692392.5320016
5.393299413043478,-112016217.18774186,406963856.5570202
5.443666471014493,544647880.14904,437018010.5303932
