WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Temperature (keV), Temperature unc. (keV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
00-000:1,5082000000.0,370986000.0,8.116,0.09980981915623333,29.83384353797775,1.0741341500851418,1055.04,11.775,nan,nan,nan,inf,nan,inf,nan,nan
00-000:2,4960000000.0,437968000.0,8.198,0.10026464980241041,28.178231293048558,0.813412599735497,1029.135,4.71,nan,nan,nan,inf,nan,inf,nan,nan
00-000:3,4948000000.0,340917200.0,7.905,0.10121264743103996,28.327040816860887,0.9635268583173568,1031.49,9.42,nan,nan,nan,inf,nan,inf,nan,nan
00-000:4,6860000000.0,528906000.0,7.975,0.10121264743103996,25.700510204566438,0.8700222845069899,989.0999999999999,7.065,nan,nan,nan,inf,nan,inf,nan,nan
90-078:1,7568000000.0,585763200.0,14.66,0.06280127387243033,7.824489796065968,0.8046699650338085,628.7850000000001,7.065,nan,nan,nan,inf,nan,inf,nan,nan
90-078:3,8747000000.0,1371529600.0,14.627,0.06403124237432849,8.28282312940795,0.8064117280128037,640.5600000000001,7.065,nan,nan,nan,inf,nan,inf,nan,nan
90-078:4,8387000000.0,629863700.0,14.621,0.06280127387243033,9.321088435549978,0.7812349864501423,666.4649999999999,4.71,nan,nan,nan,inf,nan,inf,nan,nan
