WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Temperature (keV), Temperature unc. (keV), Width (keV), Width unc. (keV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Compres. yield, Compres. yield unc., Compres. mean (MeV), Compres. mean unc. (MeV), Compres. rho-R (mg/cm^2), Compres. rho-R unc. (mg/cm^2)
00-000:1,483000000.0,1562988000.0,13.774,0.38255065024124585,382.4460884425886,223.1237336229271,3551.34,1024.425,51.7090948160593,16.05598822840988,nan,inf,nan,inf,nan,nan
00-000:2,1340000000.0,1393466000.0,13.7,0.11851160280748885,366.7088435443326,19.607481131982126,3478.335,91.845,54.55772455193048,7.594801366112712,nan,inf,nan,inf,nan,nan
00-000:4,1240000000.0,5334232000.0,13.849,0.3123587680856742,270.8678571479667,418.3761953199961,2995.56,2277.285,48.798059450122544,13.567862320663172,nan,inf,nan,inf,nan,nan
90-078:1,1196000000.0,1062526400.0,13.345,0.10154801819828882,547.9460884457105,64.9744796433631,4243.71,249.63,68.13258861458091,7.746170859286428,nan,inf,nan,inf,nan,nan
90-078:2,2578000000.0,7726266000.0,12.86,0.1843936007566423,638.410714297757,93.23572739282262,4578.12,332.05499999999995,86.57451484150307,10.45061914355176,nan,inf,nan,inf,nan,nan
90-078:3,1367000000.0,1467201100.0,13.621,0.13577186748365805,442.0270408246649,68.33072552657637,3815.1000000000004,292.02,57.58940523771398,8.095794194306677,nan,inf,nan,inf,nan,nan
90-078:4,684300000.0,1002225780.0,13.841,0.20084820138602189,396.4190476265256,61.61349582248212,3614.9249999999997,277.89,49.11478980333426,9.783186417466727,nan,inf,nan,inf,nan,nan
