Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
2.0187065289855073,6125184418.712719,1013920634.964039
2.069073586956522,8466291783.035728,1045794463.0309105
2.1194406449275363,8587982703.908942,1035038663.2915237
2.1698077028985505,14211408864.662104,1124180521.2373295
2.2201747608695652,11299758933.488129,1062777351.0677575
2.27054181884058,12617891293.182592,1076725157.0416381
2.320908876811594,16753080616.325989,1138686676.298423
2.3712759347826085,14910460633.105213,1098673404.2418277
2.421642992753623,18674234709.77413,1155595570.4321527
2.472010050724638,19304989013.829514,1158818995.3001065
2.522377108695652,19269141400.54783,1151067610.6771936
2.5727441666666664,21067878613.65583,1174168260.0482938
2.623111224637681,25319368496.255646,1236073594.9867802
2.673478282608696,27618237955.131462,1265891522.5574803
2.72384534057971,27640510033.454533,1260576349.2324502
2.7742123985507243,45450117872.69876,1503986546.6391556
2.824579456521739,77007849406.80884,1861739682.4136088
2.8749465144927537,142911850404.55917,2448800210.372166
2.925313572463768,253556942047.89746,3203039429.0352063
2.9756806304347823,383937256883.22437,3909189616.636906
3.0260476884057974,515576525252.4557,4511298207.730388
3.0764147463768117,615505079764.5994,4919486529.658761
3.126781804347826,685408083628.4681,5185562146.943867
3.17714886231884,653236188054.4,5063124069.707039
3.2275159202898553,588637454110.0535,4809680531.758017
3.2778829782608696,490151873803.5243,4394863371.631296
3.328250036231884,357020841289.5246,3763337911.8717885
3.378617094202898,233371846024.7842,3062294764.172879
3.4289841521739133,132890375945.86621,2341974177.0044365
3.4793512101449275,64003957605.47047,1677510298.314375
3.529718268115942,26112006272.054016,1158175028.0398731
3.580085326086956,12362737077.259096,896785821.7143165
3.630452384057971,4958983791.697351,714344004.1534417
3.6808194420289855,4175079948.5983496,689905635.2333049
3.7311864999999997,2798852132.8116093,645203110.5002424
3.781553557971014,4730139057.596759,696363551.0893662
3.831920615942029,3456462605.280485,657799213.3046721
3.8822876739130434,3135657471.2252307,641724901.2775074
3.9326547318840577,1390124365.384528,584537115.2799754
3.9830217898550724,3936688483.986478,658932373.8574638
4.033388847826087,3437750846.623946,640561301.2245117
4.083755905797101,2566533482.2462463,610751236.8360488
4.134122963768116,1132121529.5094178,558428395.8361126
4.18449002173913,1607727065.6646245,572935445.317491
4.234857079710145,2639164848.5886173,600899764.4792906
4.285224137681159,2508859642.7786856,595912958.2233622
4.3355911956521735,1815137526.408106,566387396.6069659
4.385958253623189,2016259544.6791103,572935445.317491
4.436325311594203,1013209484.5511758,531037576.27154136
4.486692369565217,1249274171.2842894,539400887.2549946
4.5370594275362315,812930139.8097199,516798049.996788
4.587426485507246,1444012505.6290307,539400887.2549946
4.637793543478261,1831970766.2037132,547636491.598759
4.688160601449275,88973218.22798088,480906004.79095006
4.738527659420289,401144445.5900475,488600989.46883905
4.788894717391305,158448997.80133286,476229336.1022944
4.839261775362319,2585261788.7184434,563746881.5424546
4.889628833333333,647732993.555645,488600989.46883905
4.939995891304347,851620336.7686718,496176650.3734973
4.990362949275362,-117993067.4631058,450467854.4285255
5.040730007246377,-349756866.5230393,440418980.1930849
5.091097065217391,-817371849.2363658,414231642.5823975
5.141464123188405,-221929502.73046023,438721790.91211087
5.19183118115942,4022234179.703662,595912958.2233622
5.242198239130435,372410385.64891803,457044375.35778457
5.292565297101449,1222210982.2023294,491645261.84669226
5.342932355072463,1482957074.3375893,497677944.7283664
5.393299413043478,-80507024.05584177,430135407.0001615
5.443666471014493,305765974.3775874,447143322.9816422
