WRF, Yield, Yield unc., Mean energy (MeV), Mean energy unc. (MeV), Sigma (MeV), Sigma unc. (MeV), Rho-R (mg/cm^2), Rho-R unc. (mg/cm^2), Hot-spot rho-R (mg/cm^2), Shell rho-R (mg/cm^2)
090-078:1,53470000.0,192614981.0,13.78720669007867,0.4146971263370043,0.43545325199690055,1.302,43.44662935535288,20.605104558596373,3.0777779376650938,18.09665275938172
090-078:3,2096000.0,20827952.0,11.565668042889952,6.769038951597391,2.170554676794529,31.584,139.6193375931351,197.94150710743125,17.157679196946944,96.86069191393696
090-078:4,29940000.0,80900873.99999999,13.600756874151463,0.7974957193658101,0.2829219404057204,4.213,51.65794112499275,37.025808324920696,4.168215216521655,24.38776643209773
