type,DIM,position,distance,theta,phi,filter ID,bert ID,ernie ID,snout configuration
WRF,TC000-000,1,52.9655336324471,13.145023783849801,165.57334518350694,13425880,13517155,,HGXD4-H-640-25.4
SRF,TC000-000,2,52.9655336324471,13.145023783849801,194.42665481649306,14045392,13517258,13517260,HGXD4-H-640-25.4
WRF,TC000-000,3,52.9655336324471,13.145023783849801,345.57334518350694,13425919,13517257,,HGXD4-H-640-25.4
SRF,TC000-000,4,52.9655336324471,13.145023783849801,14.426654816493068,14045391,13517252,13517253,HGXD4-H-640-25.4
